,37.08623505,41.95416641,42.03524779999999,42.1879158,41.69013977,41.64624786,41.71945572,40.70762634,40.15084457,40.38044739,38.71494675,34.689472200000004,41.11201859,42.06282044,42.30652618,44.11784363,44.47418213,38.30760574,37.5943718,35.73605728,35.56904984,35.50389099,34.63475037,35.50456238,33.30921936,33.31970596,31.47434616,28.98855019,31.15558815,32.35195541,34.10226059,32.78197098,31.80208206,31.53329086,31.68621635,30.77151108,30.99041939,31.59119415,31.50861359,31.36972427,31.15868759,31.11988831,31.21783066,31.24206924,31.23720741,31.03213501,32.51173782,32.51396561,30.79009438,31.097278600000003,31.59921837,31.68369293,31.509630199999997,31.50772858,33.14076614,35.44919205,33.83834457,33.27518463,33.00789261,32.84066391,32.44923782,33.19225693,33.93032455,34.95626831,35.49610519,40.201931,40.1931839,40.07566071,39.86037827,39.90166855,39.72229004,40.80755615,36.77088547,36.85736084,39.11582565,38.25622559,37.55060196,37.5170517,37.56733704,38.42139816,35.53668213,31.59788513,31.51464844,22.81626701,23.70933533,24.51834869,25.83241081,25.5216198,29.10377502,28.6069355,29.68627548,30.42796135,30.29359818,31.09094811
37.08623505,0.0,6.232414956,6.323847175,6.479255262000001,5.8910197779999995,5.908503347999999,6.018040194,7.521739999999999,7.228619,6.690399,9.938794999999999,19.086555,8.261038448999999,9.701008199,9.850542336,11.18835753,12.84972082,9.520410362,10.55812745,10.40195725,9.989164065,10.01255063,9.79782914,10.00806542,8.968250088,9.062139881,9.509188392,11.49995661,15.26150753,15.20983297,15.39406365,11.17630338,14.18133729,13.66131726,12.76291038,11.58512252,12.70965366,13.08735968,13.68051528,14.18833847,15.11230324,15.35009322,15.66584663,15.75837719,15.85174677,16.41690635,17.12417096,17.12503846,18.621625,18.35095503,20.34833892,19.88145217,19.01842788,19.00997805,18.28182034,18.09380883,17.94190182,19.30584443,19.34429938,20.14856884,20.66141448,20.77313608,20.63103893,21.14903574,20.58701215,16.99964028,16.98622639,16.95704252,17.00892367,17.91440247,17.14257791,17.68841011,16.91327528,15.94084612,18.00215683,16.30085164,16.03197361,16.04909846,15.91130487,16.42412158,18.10376406,21.48259613,13.09536356,21.25331579,19.68511262,19.27640989,18.13424076,17.25389694,15.83866361,16.33090958,15.65887499,14.86994552,15.289441199999999,15.20965665
41.95416641,6.232414956,0.0,0.097413026,0.28756536,0.418,0.541,0.541,3.39,3.096,2.5580000000000003,6.075625,9.804557717,6.845211999999999,7.535736999999999,6.8358740000000004,7.924538,8.116782074,8.966693296,10.4594824,11.56204755,11.33586786,11.397426199999998,11.79796674,11.39341256,12.09037677,12.14321832,13.60210407,16.24606058,17.94984868,17.39442242,16.78824275,13.93106569,16.77291323,16.47671554,15.70115682,15.31730579,16.0048074,15.99804771,16.50349871,16.97441004,17.82429993,18.03889649,18.26381527,18.33231035,18.41375002,18.98037787,19.02268255,19.02259363,21.01502383,20.66188108,22.32851341,21.86298722,21.12314943,21.11605176,19.84780619,18.77277279,19.26167012,20.7654023,20.89761011,21.7213581,22.34315203,22.20225201,21.813469100000002,21.97187486,21.2222042,15.57132167,15.5609489,15.58547067,15.74375423,16.69884798,15.952224900000001,16.03846325,17.05472706,16.05150346,17.14181236,15.75798737,15.8176346,15.85068797,15.68818666,15.80706752,18.74747682,23.40167437,16.04130688,25.79646484,24.25635987,23.66736464,22.31277694,21.74173722,19.26334568,19.85423458,18.88415639,17.93787893,18.33439178,17.93397965
42.03524779999999,6.323847175,0.097413026,0.0,0.192937969,0.418,0.541,0.541,3.39,3.096,2.5580000000000003,6.075625,9.894230919,6.845211999999999,7.535736999999999,6.8358740000000004,7.924538,8.089961962,9.023148161,10.51801174,11.63329989,11.40945419,11.47129916,11.87715402,11.467297,12.17821501,12.23071996,13.69490808,16.34124995,18.02999354,17.4700672,16.85595414,14.01447777,16.85285036,16.55883544,15.78480259,15.40713068,16.09113938,16.08127692,16.58566854,17.05597889,17.90472895,18.11899816,18.342952399999998,18.41118452,18.49246804,19.05881849,19.094372,19.09427292,21.09084769,20.73702499,22.39944184,21.93413102,21.19594296,21.18886282,19.9153676,18.830437300000003,19.32676371,20.83124141,20.96445517,21.78801391,22.41076035,22.26701551,21.87549362,22.02938617,21.27773926,15.601809099999999,15.59149747,15.61685818,15.77666326,16.73153078,15.98608564,16.064792399999998,17.10681148,16.10414627,17.17955227,15.80184786,15.86609619,15.8993353,15.73666681,15.84979275,18.80471443,23.47149679,16.12480619,25.88918425,24.34942615,23.75936157,22.403561,21.83462877,19.34926697,19.94074335,18.96858327,18.0213919,18.417523000000003,18.0144626
42.1879158,6.479255262000001,0.28756536,0.192937969,0.0,0.5075,0.6305,0.6305,3.48,3.1860000000000004,2.648,6.165164,10.08611327,6.934750999999999,7.6252759999999995,6.925413000000001,7.988375,8.09623078,9.176967542,10.67464847,11.80701535,11.58604559,11.648232400000001,12.06011508,11.64424415,12.3689735,12.42124557,13.88782731,16.53357374,18.21386873,17.64894697,17.0249312,14.20162611,17.03652029,16.74472762,15.97214798,15.59907113,16.28077132,16.26823442,16.77160924,17.24132151,18.08890181,18.30282716,18.52575265,18.59369931,18.67481193,19.24085238,19.26842631,19.2683145,21.26988986,20.91527126,22.57248653,22.10745504,21.37134012,21.36428171,20.08407711,18.98537022,19.49216746,20.99762615,21.13219102,21.95548192,22.57948949,22.43190993,22.03659306,22.18401006,21.42947382,15.71391804,15.70371053,15.7304837,15.89282906,16.84724973,16.10382422,16.16977738,17.2535193,16.25174395,17.30361968,15.93586886,16.00732252,16.04084686,15.87792916,15.98200394,18.95902544,23.64311085,16.31201401,26.08209328,24.54236117,23.95214159,22.59593907,22.02755414,19.53855701,20.13049598,19.15660955,18.20859767,18.60437019,18.19869032
41.69013977,5.8910197779999995,0.418,0.418,0.5075,0.0,0.204365966,0.27673121100000003,2.972,2.678,2.6099575109999997,5.657659,9.571548957000001,6.427246,7.117771,6.417908000000001,7.506572,8.338400502,8.902044234,10.38483998,11.42918479,11.19180653,11.25192945,11.62531878,11.24786115,11.86847671,11.92339858,13.34578413,15.96896383,17.7706462,17.23841979,16.67032939,13.73484385,16.59500904,16.28713069,15.50324342,15.081950899999999,15.79127704,15.80241591,16.31363571,16.78773987,17.64360927,17.85990864,18.0898595,18.15971305,18.24195061,18.80992842,18.88568845,18.885648,20.85757453,20.50785641,22.19466959,21.72818046,20.98054728,20.97336597,19.73000357,18.69891624,19.15518773,20.65531169,20.7829275,21.60742309,22.22477937,22.09680679,21.72023547,21.89813588,21.15693863,15.60554914,15.59495475,15.61637835,15.76897685,16.72464407,15.97383876,16.08768838,17.00463541,15.99936791,17.14847157,15.74133754,15.78264154,15.8149356,15.65315643,15.79485438,18.67544381,23.27291156,15.84415441,25.53977639,23.99707055,23.41615942,22.07023077,21.48393933,19.05180389,19.63914024,18.68132484,17.74034379,18.13893282,17.75298473
41.64624786,5.908503347999999,0.541,0.541,0.6305,0.204365966,0.0,0.116759763,2.8480000000000003,2.556,2.4234738769999997,5.534853,9.439180955,6.3044400000000005,6.994965,6.295102,7.3837660000000005,8.170543347,8.706559362,10.191392800000001,11.25091653,11.01726599,11.07789587,11.46178494,11.07384643,11.72949426,11.783211,13.22970822,15.87005753,17.61024216,17.06854435,16.48779161,13.58218557,16.43399588,16.13139333,15.35150095,14.95134797,15.64771785,15.64956043,16.15803025,16.63066353,17.48385783,17.6994133,17.92720055,17.99648238,18.07838782,18.64582074,18.70914047,18.70908396,20.68835557,20.33733982,22.017173899999996,21.55098768,20.8059516,20.79879894,19.54753156,18.50569149,18.96956388,20.47069743,20.59959104,21.42389524,22.04253237,21.91097986,21.53133649,21.70495714,20.96211056,15.40119329,15.39060026,15.412052300000001,15.56474814,16.52040737,15.76970265,15.88344165,16.80712534,15.80215301,16.9449733,15.53958188,15.58294769,15.61534087,15.45346397,15.59269109,18.48185537,23.09381946,15.69204827,25.42414541,23.8834049,23.296476000000002,21.94449804,21.36911256,18.90725196,19.49655425,18.53216792,17.58849186,17.98607202,17.59337196
41.71945572,6.018040194,0.541,0.541,0.6305,0.27673121100000003,0.116759763,0.0,2.8480000000000003,2.556,2.423775085,5.534853,9.486812934,6.303999999999999,6.994965,6.295102,7.3837660000000005,8.06809032,8.688653458,10.17711152,11.25799102,11.02860292,11.08978234,11.48424907,11.08575392,11.77215731,11.82498611,13.2874231,15.93736169,17.63517789,17.08440927,16.48929055,13.61406154,16.45843435,16.16050971,15.38401583,14.99964216,15.68667906,15.68113752,16.18725827,16.65859719,17.50938704,17.72426254,17.950056,18.01880187,18.10039251,18.66728895,18.71775424,18.71767947,20.70475278,20.35242181,22.02460013,21.55877521,20.81667757,20.80955659,19.54899901,18.49133811,18.96688485,20.46934046,20.5999147,21.42394729,22.04421532,21.90793829,21.523889999999998,21.69060006,20.944784100000003,15.35078022,15.34025624,15.36268395,15.51718444,16.47270466,15.72329517,15.828386199999999,16.78448226,15.78018837,16.90341279,15.50560771,15.55512355,15.58777482,15.42564828,15.55724959,18.46686106,23.09934848,15.72424389,25.48163437,23.94210642,23.35153006,21.99573434,21.42718755,18.94530163,19.53607421,18.56662534,17.62080146,18.01752936,17.6190206
40.70762634,7.521739999999999,3.39,3.39,3.48,2.972,2.8480000000000003,2.8480000000000003,0.0,1.5830000000000002,0.8485,4.364,7.629376462000001,3.4560000000000004,4.148,3.446,5.203158999999999,6.888768322000001,6.286144999999999,7.829204659,8.978827304,8.775372008,8.839949866,9.313680945,8.836069792,9.819693800000001,9.860551747999999,11.5452851,14.34523977,15.469413500000002,14.85019279,14.178692800000002,11.52445572,14.29057924,14.03545013,13.29475202,13.10243334,13.66718217,13.58143475,14.06319553,14.52131279,15.34894026,15.557610999999998,15.76650963,15.83085068,15.90982502,16.47175293,16.43863515,16.43846471,18.47056426,18.1098988,19.73777885,19.27393603,18.54771694,18.54077663,17.23704448,16.14289157,16.64080189,18.14709249,18.28340092,19.106262100000002,19.73235655,19.58019813,19.18517135,19.34207925,18.59491625,13.11591204,13.10488472,13.12014387,13.26195359,14.21759655,13.46031377,13.63044899,14.43655739,13.43168618,14.61180784,13.18207704,13.21484968,13.24698041,13.08536452,13.23896176,16.11796059,20.803206699999997,13.63068413,23.68499347,22.16780156,21.52256892,20.11478619,19.64966502,16.90590361,17.51196451,16.48926078,15.52352743,15.91091797,15.45941522
40.15084457,7.228619,3.096,3.096,3.1860000000000004,2.678,2.556,2.556,1.5830000000000002,0.0,0.7515,4.268,7.381055535,5.04,5.728745,5.028882,6.785831,8.123193276,6.975274128,8.409334924,9.292880345,9.034934637000001,9.092471127,9.429125053,9.088316536,9.665979392,9.719322348,11.19919688,13.88806504,15.56738156,15.057939600000001,14.55635029,11.52482421,14.39282027,14.07872622,13.29294998,12.89408491,13.58370357,13.59242323,14.10513031,14.58046891,15.43941639,15.65677252,15.89036543,15.96131744,16.04421427,16.61325326,16.73278049,16.73282278,18.674016899999998,18.32866786,20.04537125,19.57744487,18.81741381,18.81010593,17.61308135,16.6951285,17.06400589,18.55435502,18.67176615,19.49722796,20.10480497,20.00520861,19.65873497,19.88968339,19.17485742,14.03639705,14.02480672,14.03125646,14.15606773,15.10883719,14.34294935,14.58911782,15.08078314,14.07170916,15.44456914,13.94668748,13.9169233,13.94627245,13.78783043,14.01790909,16.67713536,21.13215129,13.63393798,23.39077641,21.85478125,21.25503701,19.89286313,19.33833075,16.8434867,17.43243666,16.47098554,15.53005378,15.92890721,15.54859203
