,4.460130215,4.239180565,6.181364059,6.9843268389999995,8.430966377,8.479640961,8.45395565,8.589350699999999,8.553085327,7.5272445679999995,7.113338947000001,7.044344902000001,7.142680645,7.326272488,7.420796394,7.554113387999999,7.628697872,7.251535416,7.705449581,7.660105705,7.763970375,8.00193882,6.401272774,6.407120705,6.42355299,6.11826849,6.282085896,6.171589851,5.466089725,4.747245789,4.691700459,4.601196289,6.494011878999999,6.164310932,5.936170101,5.982655048,5.845855236,5.814414977999999,5.6073975560000004,5.619566441,5.635844231,5.667015076,5.677061557999999,4.454192162,4.5029935839999995,4.624617099999999,4.741809845,4.735467433999999,4.692361355,4.692302703999999,4.483832359,10.07229996,10.06927776,9.610831261,9.057594299,9.010801315,8.912207602999999,9.140487671,9.082097054,9.129652977000001,9.100452423,8.849163055,8.648011208,8.176960945,8.165025711,8.613540648999999,8.534968376,8.197810172999999,4.630176067,6.118146896,6.082459927,6.087478161,6.079460621,6.076498032000001,6.07419157,6.081292629,6.151991843999999,6.211775303,6.201179504,7.5046000479999995,7.628673553,8.350049972999999,8.386403084,8.305395126,7.653865337,7.242411137,7.274275303,6.682170867999999,6.380525112000001,6.286772728,6.366592884,6.642848492000001,6.404957771,6.587717056000001,6.213554858999999,6.212069035,6.19261837,6.009004116,5.515400887,5.4734735489999995,5.242830753,5.309894562,5.42266798,5.31141901,5.271553516,5.124239922,5.086709023,4.919145584,4.919182777,5.054828644,5.123294353,4.952320576,4.796450615,4.844085693,4.874241829,4.694935322,4.643920898,4.677225113,4.639333725,4.410874843999999,4.431767941,4.766993998999999,4.956797123,4.881422997,4.765777111,4.698402405,4.73680687,4.573134422,4.44833231,7.335948944,5.714561462000001,6.93776083
4.460130215,0.0,0.48275,2.286,3.4419999999999997,4.990020616,5.044245738,4.996330288,5.167454538,5.094117497,3.766,3.590070372,3.1319999999999997,3.1319999999999997,3.8351946630000002,3.7039999999999997,3.852,3.728,3.6919999999999997,3.812,3.678,3.812,4.1160000000000005,2.697007156,2.6439999999999997,2.6439999999999997,2.47,2.27,2.0780000000000003,1.305,0.467429438,0.32087256,0.39645464399999997,3.2260000000000004,3.2260000000000004,3.522,3.522,3.2260000000000004,3.2260000000000004,2.918,3.022,3.2939999999999996,3.2939999999999996,3.2939999999999996,1.2009999999999998,1.3130000000000002,1.406,1.6230000000000002,1.6230000000000002,1.499,1.499,1.3130000000000002,7.507754957,7.480029194,6.862328146,6.125261662000001,5.99480364,5.814531051,6.105594399,5.929435346,6.1010233760000006,6.0810933689999995,5.881241633999999,5.85647251,5.863953086,6.077776387999999,5.760388904,5.601831951,5.008601091,1.454,2.286,2.364,2.286,2.364,2.364,2.364,2.364,2.286,2.406,2.406,4.4,4.42,4.813385438,4.878072698,4.8024264919999995,4.42,4.868,4.868,3.2760000000000002,2.716,2.802,2.6919999999999997,2.966,2.804,3.0,2.286,2.454,2.454,2.198,1.454,1.463,1.109,0.981,1.305,1.089,1.026,0.8340000000000001,0.8340000000000001,0.6725,0.9685,0.7955,0.8545,0.74,0.7025,0.604,0.604,0.633,0.615,0.615,0.527,0.37375,0.816,0.763,1.11,1.11,1.295,1.3119999999999998,1.295,1.212,0.715,5.048,1.4709999999999999,3.904
4.239180565,0.48275,0.0,2.524,3.682,5.359350527,5.412844644,5.362750102,5.534509637,5.457039902999999,4.132,3.344,3.498,3.498,3.56,4.07,4.216,4.093999999999999,4.06,4.18,4.046,4.18,4.925481048,3.08940902,3.01,3.01,2.8360000000000003,2.638,2.444,1.672,0.864532105,0.711566545,0.6970000000000001,3.71,3.71,4.004,4.004,3.71,3.71,3.4019999999999997,3.5039999999999996,3.7760000000000002,3.7760000000000002,3.7760000000000002,0.718,0.85,0.9440000000000001,1.161,1.161,1.037,1.037,0.85,7.902923802999999,7.8747531760000005,7.2561211320000005,6.5179448739999994,6.384991029,6.202179706,6.493518682,6.311349107000001,6.489370422,6.470188622999999,6.274482781000001,6.2534935979999995,6.253927855,6.461520196,6.156987142,5.997685812,5.400344222,0.9925,2.524,2.602,2.524,2.602,2.602,2.602,2.602,2.524,2.6439999999999997,2.6439999999999997,4.636,4.66,5.170872903,5.239119233,5.167225928,4.66,5.104,5.104,3.514,2.9539999999999997,3.04,2.93,3.2060000000000004,3.042,3.238,2.524,2.6919999999999997,2.6919999999999997,2.436,1.818,1.829,1.476,1.348,1.672,1.456,1.393,1.2009999999999998,1.2009999999999998,1.0390000000000001,1.335,1.162,1.219,1.105,0.6425,0.9,0.9,0.6729999999999999,0.5545,0.5545,0.5735,0.31325,0.3335,0.703,1.0490000000000002,1.0490000000000002,1.0659999999999998,0.862,1.0659999999999998,0.7615,0.279238915,5.109525253999999,1.838,4.272
6.181364059,2.296,2.524,0.0,1.157,3.894145395,3.6,3.8576639110000004,3.486,3.298,4.968,4.18,4.336,4.336,4.396,4.908,5.052,4.9319999999999995,4.896,5.016,4.88,5.016,4.668,3.36,3.846,3.846,3.6719999999999997,3.4739999999999998,3.28,2.508,2.1180000000000003,2.1180000000000003,2.27,5.303999999999999,5.303999999999999,5.596,5.596,5.303999999999999,5.303999999999999,4.996,5.096,5.367999999999999,5.367999999999999,5.367999999999999,2.218,2.086,1.993,1.976,1.976,1.932,1.932,2.086,6.865300436,6.815648853,6.183848735,5.444481701,5.239440114,5.001042931000001,5.280149243,4.978887747,5.286967024,5.2886337789999995,5.238354649,5.456867913,5.977955487000001,6.330015359,5.316988905,5.11124048,5.472,1.944,0.093708317,0.121298398,0.113853935,0.122106746,0.125776986,0.12847628,0.11993155400000001,0.035187287000000005,0.120375,0.120375,2.112,2.67226019,3.158,3.298,3.1239999999999997,2.7522283969999997,2.582,2.582,0.9905,0.42975,0.5155,0.4055,0.6809999999999999,0.518,0.7135,0.10949243300000001,0.34525,0.34525,0.23387189100000003,1.5,1.584,1.383,1.511,1.926,1.7630000000000001,1.851,1.858,1.858,2.019,1.993,1.537,1.431,1.546,1.9380000000000002,1.76,1.76,1.9869999999999999,2.05,2.05,2.092,2.21,2.252,1.821,1.7209999999999999,1.7209999999999999,1.794,1.974,1.794,2.074,2.354,4.9399980580000005,2.674,5.1080000000000005
6.9843268389999995,3.452,3.682,1.157,0.0,2.292,2.694,2.292,2.5780000000000003,2.39,4.404,4.512,4.896,4.896,4.296,4.784,4.828,4.572,4.776,4.164,4.032,4.164,3.762,4.516,5.004,5.004,4.828,4.628,4.436,3.6639999999999997,3.2739999999999996,3.2739999999999996,3.426,6.46,6.46,6.756,6.756,6.46,6.46,6.152,6.252000000000001,6.528,6.528,6.528,3.3760000000000003,3.2439999999999998,3.15,3.1319999999999997,3.1319999999999997,3.088,3.088,3.2439999999999998,5.654666378,5.600098088999999,4.974342817,5.324,4.456,4.704,4.456,4.263999999999999,4.456,4.456,4.803999999999999,5.336,5.070916732,5.47194845,5.336,5.412000000000001,4.624,3.102,1.389972079,1.235,1.3907086219999998,1.235,1.235,1.235,1.235,1.157,1.036,1.036,1.206,1.229,2.252,2.39,2.2159999999999997,1.5112916719999998,1.675,1.675,0.371026546,0.727,0.861,0.7509999999999999,0.978,1.081,1.276,1.157,1.5019999999999998,1.5019999999999998,1.5218367169999998,2.656,2.74,2.54,2.668,3.0839999999999996,2.92,3.008,3.014,3.014,3.176,3.15,2.694,2.588,2.702,3.096,2.9160000000000004,2.9160000000000004,3.1439999999999997,3.2060000000000004,3.2060000000000004,3.25,3.3680000000000003,3.41,2.978,2.878,2.878,2.952,3.13,2.952,3.2319999999999998,3.51,7.648,3.83,5.048
8.430966377,4.990020616,5.359350527,3.894145395,2.292,0.0,0.4015,0.100515748,0.28625,0.250375,2.11,2.218,2.602,2.602,2.001,2.492,2.5340000000000003,2.278,2.4819999999999998,1.8719999999999999,1.739,1.8719999999999999,1.469,3.198,3.6839999999999997,3.6839999999999997,3.51,3.312,3.1180000000000003,3.89,5.016,5.016,5.167999999999999,6.664,6.664,6.96,6.96,6.664,6.664,6.972,6.872000000000001,7.256,7.256,7.256,5.558824811,5.548035295,5.507876829,5.586119553,5.539050027999999,5.497784912,5.4898163779999996,5.533017589,3.9339999999999997,4.22,3.5239999999999996,3.03,2.164,2.41,2.164,1.973,2.164,2.164,2.512,3.0439999999999996,4.18,4.572,3.0439999999999996,3.1180000000000003,2.332,5.513997767,3.982161342,3.940156328,3.972329423,3.9664942780000003,3.9708986719999997,3.9714925460000003,3.96564657,3.91314384,3.805456491,3.8132488110000002,1.4678758180000002,1.064,0.41802082399999996,0.250375,0.242849896,1.064,1.51,1.51,2.793559956,3.4176281810000004,2.904,3.466191975,3.02,3.1239999999999997,3.318,3.9594627510000002,3.5439999999999996,3.5439999999999996,4.101034265,4.7,4.784,4.584,4.712,4.852,4.636,4.548,4.868,4.868,4.704,5.0,4.736000000000001,4.632,4.744,4.799992932,4.96,4.96,4.867671136,4.946762007,4.912615048999999,4.864089046,5.166647868,5.305006731000001,4.94880532,4.985268953,5.012214343999999,5.295369462,5.296155891000001,5.205802294,5.408701356,5.208067483,5.356,3.846,2.7560000000000002
8.479640961,5.044245738,5.412844644,3.6,2.694,0.4015,0.0,0.4015,0.1154375,0.652,1.939,2.0469999999999997,2.432,2.432,1.831,2.322,2.364,2.108,2.31,1.7009999999999998,1.568,1.7009999999999998,1.298,3.028,3.514,3.514,3.34,3.14,2.948,3.72,4.848,4.848,4.996,6.496,6.496,6.787999999999999,6.787999999999999,6.496,6.496,6.803999999999999,6.7,7.087999999999999,7.087999999999999,7.087999999999999,5.608487372999999,5.597263381,5.556092692999999,5.632714553,5.585955808,5.545359427999999,5.537436613,5.582535015,3.762,4.048,3.352,2.86,1.994,2.24,1.994,1.8019999999999998,1.994,1.994,2.34,2.8739999999999997,4.012,4.4,2.8739999999999997,2.948,2.16,5.562120837999999,3.6,3.68,3.6,3.68,3.68,3.68,3.68,3.6,3.48,3.48,1.609,1.466,0.6659999999999999,0.652,0.47775,1.466,1.912,1.912,2.61,3.1719999999999997,3.306,3.196,3.4219999999999997,3.5239999999999996,3.72,3.6,3.946,3.946,3.69,5.1,5.184,4.843999999999999,4.716,4.68,4.4639999999999995,4.376,4.696000000000001,4.696000000000001,4.5360000000000005,4.832,4.9,5.032,5.064,4.851458893999999,5.172000000000001,5.172000000000001,4.919870458,4.998890256,4.964622046000001,4.917096988,5.2197528339999995,5.356680003999999,4.999323684,5.033159446,5.060819469,5.343371351,5.344895094,5.254720081,5.458068289,5.260337821999999,5.184,3.676,2.5860000000000003
8.45395565,4.996330288,5.362750102,3.8576639110000004,2.292,0.100515748,0.4015,0.0,0.28625,0.250375,2.11,2.218,2.602,2.602,2.001,2.492,2.5340000000000003,2.278,2.4819999999999998,1.8719999999999999,1.739,1.8719999999999999,1.469,3.198,3.6839999999999997,3.6839999999999997,3.51,3.312,3.1180000000000003,3.89,5.016,5.016,5.167999999999999,6.664,6.664,6.96,6.96,6.664,6.664,6.972,6.872000000000001,7.256,7.256,7.256,5.5492739339999995,5.537181602,5.494087372999999,5.567867497000001,5.52163461,5.482198836,5.474357714,5.52303096,3.9339999999999997,4.22,3.5239999999999996,3.03,2.164,2.41,2.164,1.973,2.164,2.164,2.512,3.0439999999999996,4.18,4.572,3.0439999999999996,3.1180000000000003,2.332,5.499944573,3.946424293,3.278,3.937813114,3.278,3.936790418,3.937454973,3.278,3.877371756,3.7694003310000004,3.777438819,1.208,1.064,0.335001033,0.250375,0.20180350600000002,1.064,1.51,1.51,2.760427697,3.3825789569999998,2.904,3.43068121,3.02,3.1239999999999997,3.318,3.920866086,3.5439999999999996,3.5439999999999996,4.067075173,4.7,4.784,4.584,4.712,4.852,4.636,4.548,4.868,4.868,4.704,5.0,4.736000000000001,4.632,4.744,5.136,4.96,4.96,4.866434196,4.945266311,4.910705602,4.865743051,5.168614991,5.301906788,4.941981023,4.970622199,4.9995985460000005,5.280998197,5.283893822,5.194072198,5.398276976,5.207029952,5.356,3.846,2.7560000000000002
8.589350699999999,5.167454538,5.534509637,3.486,2.58,0.28625,0.1154375,0.28625,0.0,0.5365,1.8230000000000002,1.932,2.316,2.316,1.715,2.206,2.248,1.992,2.1959999999999997,1.5859999999999999,1.453,1.5859999999999999,1.183,2.912,3.398,3.398,3.2239999999999998,3.0260000000000002,2.832,3.6039999999999996,4.732,4.849664593,4.88682127,6.38,6.38,6.676,6.676,6.38,6.38,6.688,6.584,6.972,6.972,6.972,5.722105023999999,5.709965421000001,5.666660118999999,5.739833965,5.69374211,5.654570036,5.6467452279999995,5.69584953,3.648,3.932,3.236,2.7439999999999998,1.8780000000000001,2.124,1.8780000000000001,1.6869999999999998,1.8780000000000001,1.8780000000000001,2.226,2.758,3.8960000000000004,4.284,2.758,2.832,2.045,5.672491046,3.486,3.5639999999999996,3.486,3.5639999999999996,3.5639999999999996,3.5639999999999996,3.5639999999999996,3.486,3.366,3.366,1.494,1.35,0.5505,0.5365,0.36225,1.35,1.796,1.796,2.496,3.056,3.19,3.08,3.306,3.41,3.6060000000000003,3.486,3.83,3.83,3.574,4.984,5.0680000000000005,4.728,4.6,4.564,4.348,4.26,4.58,4.58,4.42,4.716,4.788,4.916,4.870528866,4.968954044,4.890464399,4.8586239330000005,5.038887065,5.117749895,5.08323266,5.0377959,5.340624721,5.474551002,5.114816801,5.143117154,5.172280674,5.453515912,5.456597525,5.366811955,5.571080506,5.379466682,5.0680000000000005,3.56,2.47
8.553085327,5.094117497,5.457039902999999,3.298,2.392,0.250375,0.652,0.250375,0.5365,0.0,2.36,2.468,2.852,2.852,2.252,2.742,2.784,2.528,2.7319999999999998,2.122,1.989,2.122,1.72,3.448,3.9339999999999997,3.9339999999999997,3.76,3.562,3.3680000000000003,4.14,5.268,5.268,4.821626315,6.916,6.916,7.212000000000001,7.212000000000001,6.916,6.916,7.224,7.12,7.507999999999999,7.507999999999999,7.507999999999999,5.627718415,5.6139611170000006,5.567065759,5.634843211000001,5.589766626,5.55280448,5.54513704,5.600930854,4.184,4.468,3.7739999999999996,3.28,2.414,2.66,2.414,2.224,2.414,2.414,2.762,3.2939999999999996,4.4319999999999995,4.824,3.2939999999999996,3.3680000000000003,2.582,5.572572742,3.989372934,3.3760000000000003,3.9826357530000003,3.3760000000000003,3.3760000000000003,3.3760000000000003,3.3760000000000003,3.298,3.178,3.8204682739999996,1.306,1.162,0.3625,0.22492981899999998,0.296977485,1.162,1.608,1.608,2.8091561639999996,2.8680000000000003,3.002,3.4746229669999997,3.1180000000000003,3.222,3.418,3.95940729,3.642,3.642,4.1126068689999995,4.796,4.88,4.68,4.808,5.1,4.8839999999999995,4.796,5.1160000000000005,5.1160000000000005,4.956,5.252000000000001,4.836,4.728,4.843999999999999,4.882380571000001,4.804413768,5.056,4.9555113639999995,5.033989831,4.998951,4.958242911,5.261326754,5.388509226,5.024184283,5.042759586,5.074382616,5.353320666,5.358978276,5.26989546,5.475676742999999,5.296167303,5.604,4.096,3.0060000000000002
