,10.59766769,10.55744267,10.59018707,10.5561266,10.97630215,10.84406567,12.00620842,12.78476715,12.46924877,13.80860901,14.13378525,14.38921738,14.267700199999998,14.33156014,15.30328465,15.66915226,15.7053051,15.37241745,16.4559021,16.46094704,16.38187408,17.47388268,18.54440498,17.64135552,17.57906914,18.27422333,17.13440132,17.09106255,16.904459,16.53291893,16.78724861,16.63244247,15.43505478,15.97152138,16.07457161,16.07335472,14.47135258,14.32352924,14.19635391,11.59935951,11.64718723,12.58546257,12.78360176,13.49375153,14.62158966,14.14272213,13.18816662,13.33598518,12.50804424,11.15414143,17.54240227
10.59766769,0.0,0.50175,0.107893001,1.4580000000000002,1.4180000000000001,0.6525,1.554,3.048,3.0,3.248,4.28,5.1080000000000005,4.332,4.332,5.908620032000001,6.3521183720000005,6.697623782000001,6.518751855,7.628230697999999,7.629355876,7.371370657000001,8.469053253,9.860280837000001,8.956495729,8.955182532,9.681512996,8.807110486000001,8.755868381,8.44528324,7.800219537,8.191611442000001,8.802005276000001,7.4100618979999995,8.673979844,8.828910324,8.878880883999999,7.0465621910000005,6.883908667999999,6.111715263,3.312,3.512,4.832,5.024,5.156000000000001,6.136902591,5.8694094020000005,5.203006403,5.027962111,5.6160000000000005,0.733020764,8.521896727
10.55744267,0.50175,0.0,0.50175,1.96,1.426,0.66,1.5619999999999998,3.054,3.008,3.2560000000000002,4.288,5.1160000000000005,4.34,4.34,6.007745935,6.450526677999999,6.812541665,6.64278902,7.742241052000001,7.743155239,7.4779481510000005,8.560079605,9.95693193,9.063865434,9.065803163,9.786187712,8.931245136,8.88012117,8.567593747,7.917053264,8.310757112000001,8.939253489,7.5508542610000005,8.820124088,8.975122669,9.025500512,7.196657183999999,7.034344912999999,6.258170623,3.812,4.013999999999999,5.332000000000001,5.524,5.656000000000001,6.27572674,6.01418854,5.354255382,5.176666269,6.12,0.7312106540000001,8.610448399
10.59018707,0.107893001,0.50175,0.0,1.4580000000000002,1.4180000000000001,0.6525,1.554,3.048,3.0,3.248,4.28,5.1080000000000005,4.332,4.332,5.956922324,6.399836822,6.759401485,6.588708776,7.689223651,7.690164537999999,7.42595856,8.510765777000001,9.906604262,9.011775467,9.013246335,9.734515858,8.87716875,8.826034978,8.513673432000001,7.863696327,8.257147278,8.884705196,7.496483129,8.766492658999999,8.92150576,8.971977696,7.144364992000001,6.982237707,6.204623272,3.312,3.512,4.832,5.024,5.156000000000001,6.22123786,5.9603050810000004,5.302690737,5.123790706,5.6160000000000005,0.702852688,8.561610521
10.5561266,1.4580000000000002,1.96,1.4580000000000002,0.0,1.0776698820000001,2.074,2.718,4.212,4.164,4.412,5.112599783,4.8592411030000005,5.496,5.496,5.686648977000001,6.123643496000001,6.217267484,5.894422551,7.1379853220000005,7.142325229,6.998051107999999,8.284724768,9.578782644,8.539578628,8.490695414,9.292028518,8.132249137,8.079812349,7.806724206,7.262304435,7.609155983,7.88626929,6.439147569,7.555205537000001,7.706766073,7.7452279189999995,5.823948045,5.650339582000001,5.023354949,1.8530000000000002,2.0540000000000003,3.3739999999999997,3.5639999999999996,3.696,5.238339785,4.83380273,5.127999999999999,4.98,4.16,2.0662494959999997,8.368523533
10.97630215,1.4180000000000001,1.426,1.4180000000000001,1.0776698820000001,0.0,1.3219999999999998,1.9680000000000002,3.46,3.4139999999999997,3.662,4.692,5.52,4.748,4.748,5.278285249,5.723030207000001,5.994401961,5.77883509,6.926794601,6.928796932000001,6.70223151,7.866606609,9.229533527000001,8.280684656,8.265653095,9.01607883,8.063911965,8.012274092,7.709365891,7.086852467000001,7.468366944,8.014566162000001,6.6134957420000005,7.866881131,8.021723886,8.071237072,6.238575505,6.076443329,5.304370071,2.6039999999999996,2.804,4.124,4.316,4.448,5.346125149,5.064580106,5.88,5.732,4.908,0.9159999999999999,7.930656807
10.84406567,0.6525,0.66,0.6525,2.074,1.3219999999999998,0.0,1.4580000000000002,2.952,2.904,3.1519999999999997,4.184,5.012,4.236000000000001,4.236000000000001,5.609002403,6.052250829,6.407826279,6.238962288,7.337651794,7.338597834,7.075434829,8.16720657,9.559896384,8.661075237,8.661947348,9.384548007000001,8.527382158,8.476297711,8.163241965,7.512208981000001,7.905951731,8.545888423,7.163711738,8.446852209,8.602056311,8.653888872000001,6.842536139,6.682641085,5.886803082999999,3.926,4.128,5.4479999999999995,5.636,5.768,5.885239939,5.637333329,5.010239805,4.815701085,6.232,0.530515416,8.219643903
12.00620842,1.554,1.5619999999999998,1.554,2.718,1.9680000000000002,1.4580000000000002,0.0,1.493,1.446,2.1613452619999998,2.7239999999999998,3.554,2.778,2.778,4.012,5.13824061,5.7060108629999995,5.689766818,6.601070918,6.5989439039999995,6.241725085,7.137241288999999,8.576456615,7.813235669,7.85679562,8.49500947,7.927937524,7.879694734,7.539435871,6.814020329,7.23594792,8.20450124,6.941901852000001,8.356045575,8.510511902000001,8.575785949,6.95734866,6.820829863999999,5.88201074,4.572,4.772,6.0920000000000005,6.284,6.416,5.655331082000001,5.586411011,5.268631334,4.953730637,6.876,1.052,7.16409319
12.78476715,3.048,3.054,3.048,4.212,3.46,2.952,1.493,0.0,0.41275,3.158,4.188,3.926,3.1519999999999997,3.1519999999999997,3.1718648289999996,3.73,4.04,3.676,4.954756828,4.954333143,4.272,5.729735937999999,7.120527556,6.242252162000001,6.256557569,6.956920016000001,6.225049443,6.175628552,5.844244856,5.1485522,5.558978539,6.449542538999999,5.189085621,6.616996962000001,6.77078639,6.838324395,5.290929106,5.1665152889999995,6.087999999999999,6.064,6.263999999999999,7.064,7.256,5.292000000000001,5.5920000000000005,6.087999999999999,6.9879999999999995,6.84,7.112,2.544,5.785469674
12.46924877,3.0,3.008,3.0,4.164,3.4139999999999997,2.904,1.446,0.41275,0.0,3.112,4.14,4.34,3.5639999999999996,3.5639999999999996,2.932,4.144,4.452,4.09,5.2385102439999995,5.238910953,4.965493802,6.079517394,7.457744302999999,6.55145567,6.555498366,7.274380669,6.47041235,6.420204402,6.09636051,5.421607514,5.82392111,6.620840829,5.3175651010000005,6.712337503,6.867180212,6.9309095229999995,5.308439904,5.174535571,6.5,6.016,6.22,7.48,7.667999999999999,5.704,6.004,6.5,7.4,7.252000000000001,7.528,2.498,6.139887237000001
