,24.96509552,24.51180077,24.42993355,26.87847138,28.39960671,28.54682541,29.539686199999995,30.69048691,30.85221291,31.48403549,31.92465782,33.29225159,32.558010100000004,35.14717865,40.90458298,41.37503815,41.95799255,42.9945755,41.83897781,40.18343735,41.08569336,40.22399521,35.67142868,35.44913101,37.59593201,38.17868042,38.25399399,38.33772278,38.31797791,40.92844391,43.31259537,43.60864639,44.47914124,43.78067398,43.841777799999996,43.47852325,27.01785278,28.49763107,31.02450371,31.00623703,30.9642067,29.46956253,27.97121048,28.93804169,26.51007462,30.27788925,30.09514809,31.09208489,31.10669899,31.11536026,31.16244507,30.78161621,31.081604,31.15321732,33.04569244,33.17180252,33.28424454,32.75508118,31.31513596,31.35967445,32.50785446,31.07464409,31.21089172,31.51191711,31.50158882,31.44972611,33.81845474,34.10596466,34.71505737,33.86795425,33.744213099999996,32.86083984,34.42376328,34.97375488,36.43028641,39.86657715,40.21474075,40.16584396,42.38877106,42.84850311,38.12464142,37.77235794,37.39805603,36.70639038,36.86207581,35.35757065,35.18715286,23.47052002,31.66644859,31.68020058,31.44542122
24.96509552,0.0,0.627764215,1.8030000000000002,4.7,7.744214932,7.497355487,8.159083532,9.234253127999999,9.36186708,9.874625482,10.49641252,11.42264818,11.11796794,16.15108223,22.44024121,22.8509643,23.44423343,24.67379096,23.35130482,21.05402085,21.52840774,20.66934279,13.39184951,12.98314696,15.69432482,16.56040245,16.67164883,16.85204272,17.01335006,19.95197471,23.23527879,23.62059341,24.21908537,23.35166429,23.42909694,22.95418789,4.896,6.425539362,8.133189472,7.824688061,7.781260272999999,5.677885,6.5120000000000005,6.79529,4.1,6.359709,6.4347389999999995,7.372574625,7.387375655,7.39756674,7.447349927,6.9935420079999995,7.350287135,7.442729432,9.863064981,10.36008006,10.5286821,10.04868913,7.927908522999999,7.80158206,9.206954754,7.738918139,8.000108369,8.47061775,8.456763385,8.231549053,10.9208913,11.34067798,12.06237497,11.39808174,12.03155807,11.26551085,12.28363901,13.13530536,14.22128571,17.91713837,18.328287200000002,18.26922663,21.06505353,21.65603064,15.83518419,15.39477956,14.96943474,14.181676800000002,14.30506159,12.76630087,12.59005341,1.5959999999999999,8.742673105,8.976142656,8.81968502
24.51180077,0.627764215,0.0,1.37,4.38,7.731715371,7.52097895,8.261596884,9.39507298,9.532380646,10.08086872,10.70208062,11.71775448,11.34662328,16.27567899,22.65337477,23.07625523,23.67933243,24.91516341,23.58268749,21.29534504,21.8166668,20.94045399,13.81186678,13.42400118,16.12260204,16.96934668,17.07836446,17.24975218,17.39070512,20.35934469,23.608704100000004,23.99226752,24.63452391,23.76861449,23.84575376,23.37414776,4.5760000000000005,6.535007168,8.47055741,8.208032634,8.162914231,6.111495,6.944,7.2289,4.532,6.9340538910000005,6.7459542710000004,7.904975049,7.922203045,7.932595482999999,7.9904808570000005,7.531810186,7.9112243520000005,7.978057355,10.34291354,10.7719973,10.93589719,10.42838973,8.366308522,8.28669674,9.806434195,8.359846681,8.623900362,9.096274497000001,9.08240838,8.853264522,11.53054988,11.95426895,12.67451933,12.02281956,12.65755296,11.88660541,12.91055535,13.76295867,14.835909299999999,18.48155957,18.88894865,18.82971117,21.56322258,22.14700275,16.36125707,15.95675362,15.54167348,14.76462115,14.86966353,13.37337784,13.19922803,1.162,9.369357922999999,9.603906599,9.446987981
24.42993355,1.8030000000000002,1.37,0.0,3.63,6.753141666,8.911717,7.454032432999999,8.675471891,8.828865197999999,9.43838243,10.05278129,11.24115485,10.73633287,15.45423602,21.97076787,22.41564023,23.03633964,24.28224648,22.93275173,20.66893932,21.28395475,20.37419148,13.62067204,13.29242482,15.94228125,16.73374897,16.83650904,16.98391989,17.07314139,20.10877077,23.26492168,23.64348056,24.39586471,23.53561221,23.61181837,23.14999319,3.824,6.1900260000000005,8.124932112,7.977556795,7.928981605,6.300512,7.132000000000001,7.683153,5.904,7.110237934,6.8406692620000005,8.118183992,8.143937665,8.154901255,8.241971875,7.772548624,8.234240788,8.200748282000001,10.35049659,10.58209041,10.73206622,10.15941158,8.27809763,8.336455385,10.29657585,9.025823197000001,9.32292493,9.822082725,9.808084282000001,9.524102621,12.07636565,12.52836063,13.23360876,12.71738805,13.516168599999999,12.80828361,13.64840708,14.53092838,15.40725138,18.75228711,19.142035399999997,19.08218865,21.57520723,22.13412585,16.48548984,16.22480995,15.85753172,15.13561325,15.15356374,13.89181696,13.73345059,1.622943601,10.11611865,10.40574614,10.28367347
26.87847138,4.7,4.38,3.63,0.0,5.648,5.284,3.552,4.716149,4.525222,6.000139996000001,6.611650828999999,7.88756496,7.30527508,12.05208189,18.52461139,18.96912067,19.59066201,20.83736597,19.48661745,17.22550113,17.86765273,16.94562959,10.56723177,10.33461559,12.87526356,13.5867452,13.68095877,13.79846424,13.82948151,16.92322022,19.973054,20.34627634,21.20729617,20.3562781,20.43115718,19.982247100000002,1.2590000000000001,2.56,7.334164,7.635349000000001,7.635349000000001,6.608,7.44,7.992058999999999,5.791846499999999,7.291242,7.367999999999999,6.129726685,6.173892332,6.185074618,6.335889281,5.894154121000001,6.512614461,6.226875589,7.731440548999999,7.59487899,7.718397552000001,7.062390937000001,9.00352,5.937706577999999,8.833794134,8.18075448,8.55054581,9.089421575,9.076171889,8.64690706,10.65874529,11.16783779,11.798821499999999,11.70385446,13.00465133,12.55641236,12.7284901,13.67328037,13.928308,16.45373571,16.79965753,16.73938744,18.74987464,19.26430207,13.92233055,13.96686318,13.71612732,13.14337632,12.95650381,12.31867315,12.20941766,4.436282,9.426204163,9.87326523,9.87738865
28.39960671,7.744214932,7.731715371,6.753141666,5.648,0.0,0.494820455,2.096,3.262,3.07,3.56,3.968,6.117571311,5.0876660000000005,8.827240217,15.57459215,16.06919821,16.72843651,17.98797956,16.60807484,14.43585722,15.32477292,14.32613705,9.554820012999999,9.572716522,11.67739713,12.14635993,12.21305466,12.24159025,12.09592115,15.26240331,17.93175903,18.28166129,19.44933524,18.63737393,18.707400399999997,18.30071219,6.9079999999999995,5.96,5.88,6.180409,6.180409,6.457201672,7.304919914,7.947743305,9.262167322,6.888127487,6.390369307,7.587902231,7.644707342,7.6538345439999995,7.848590353,7.5293975060000005,8.195496759,7.6822407770000005,7.9703507039999995,7.091195005,7.129089638,6.360657576,6.145687764,6.891250027999999,10.45691982,10.42692277,10.81609498,11.3363516,11.32483932,10.82028359,12.15663412,12.68506179,13.19436085,13.51861369,15.17472683,14.94386014,14.56795138,15.52072805,15.15026725,16.51873641,16.78577437,16.72714963,17.85378728,18.26784955,13.68506504,14.20656832,14.13571975,13.79735679,13.342668099999997,13.529831900000001,13.48181473,8.368934742,11.67786911,12.20976297,12.30513349
28.54682541,7.497355487,7.52097895,6.597587718,5.284,0.494820455,0.0,1.7309999999999999,2.8939999999999997,2.7039999999999997,3.194,3.602,5.825700703,4.721451,8.889208576,15.5649166,16.0471577,16.69778957,17.95573171,16.58134556,14.38388932,15.21944495,14.23509996,9.195844315,9.188350603,11.34940465,11.85026466,11.92081445,11.96140307,11.84025525,15.00562549,17.73856075,18.09288962,19.21447561,18.39555829,18.46640118,18.05296555,6.54,5.5920000000000005,5.5120000000000005,5.816,5.816,5.979143047999999,6.8844986829999995,7.493211269,8.903539158,6.397114112000001,5.899566299,7.09316273,7.149984712,7.1591032189999995,7.35393195,7.035863765,7.701740042999999,7.187469676,7.505009814,6.6672550820000005,6.712431359,5.946043,5.659074587999999,6.399010139,9.962099614,9.941347925,10.33057893,10.84961655,10.83816886,10.33209935,11.66277189,12.191209599999999,12.70221231,13.02388352,14.6834177,14.45840095,14.07320851,15.02595012,14.66275122,16.08722378,16.36021037,16.30137827,17.50815481,17.93377377,13.2702663,13.75990296,13.67865385,13.32821453,12.88600238,13.04142906,12.99203999,8.219770418,11.19089643,11.72488352,11.82348229
29.539686199999995,8.159083532,8.261596884,7.454032432999999,3.552,2.096,1.7309999999999999,0.0,1.1640000000000001,1.576972155,2.347094871,2.86605821,4.984,3.6257612,8.016534825,14.55249201,15.01694983,15.65525162,16.90959277,15.54411296,13.31765872,14.09301454,13.124332800000001,8.016432209,8.037928785,10.14798123,10.63758172,10.70743958,10.7466961,10.62654727,13.79155946,16.54449758,16.90105566,18.00415059,17.18369524,17.25470494,16.84000937,4.812,3.864,3.782,4.084,4.084,5.743643587,6.9989334770000005,7.411823095,9.235454339,5.9831530939999995,5.499471662,6.542119069,6.600310607000001,6.608264094,6.80840163,6.549155957999999,7.1989407000000005,6.6306438629999995,6.575213211,5.593711669,5.621467127000001,5.316072,4.9043132169999994,5.720645888,9.364225107000001,9.570379744,9.957514186000001,10.45727347,10.44676264,9.922761066,10.98992997,11.51606866,11.98223994,12.43430091,14.20145029,14.06555841,13.47869035,14.42374114,13.87039152,15.02279479,15.28125183,15.22292219,16.31816978,16.73625288,12.16920564,12.74058819,12.69696206,12.40212645,11.90364948,12.26309308,12.23188975,9.071726625,10.79327865,11.35108205,11.48573263
30.69048691,9.234253127999999,9.39507298,8.675471891,5.2294171369999995,3.262,2.8939999999999997,1.1640000000000001,0.0,0.190875,0.986001668,1.48408658,4.2,2.208,6.93916238,13.29530117,13.74276281,14.36925214,15.61907336,14.26292746,12.01411445,12.74115846,11.78458106,6.80508115,6.8976542929999995,8.866116237,9.309869128999999,9.375300183,9.402128461,9.262539862,12.42887299,15.16209444,15.51861557,16.63071744,15.81321252,15.88384859,15.47246287,5.771006344,5.0280000000000005,3.0,3.302,3.302,6.0500808489999995,7.621602542000001,7.823219266000001,10.01690353,6.067537239,5.62572402,6.426102703,6.48384562,6.489939317,6.689627495,6.517137217,7.122669296000001,6.503466907000001,5.887678028,5.72,4.836,4.532,4.668,5.464070396,9.108352929,9.600013172,9.977548908,10.44545249,10.43625565,9.898990109,10.60660419,11.12304014,11.521903300000002,12.14594829,14.03474371,14.01044391,13.17361663,14.10062574,13.29112326,14.01489953,14.24718027,14.1899126,15.06034063,15.45820392,11.10636019,11.81955768,11.83838393,11.63419984,11.04934478,11.71728447,11.71236911,10.27884785,10.76982324,11.3487781,11.52513193
30.85221291,9.36186708,9.532380646,8.828865197999999,5.382286245,3.07,2.7039999999999997,1.576972155,0.190875,0.0,0.78574336,1.293659223,4.008,2.017,6.832088955,13.14369088,13.58691817,14.21033826,15.45881224,14.1052413,11.85111802,12.5637435,11.61122915,6.613560444,6.713494347999999,8.668281144,9.109789777,9.175119987,9.201843552,9.062937115,12.22921474,14.9680649,15.32513496,16.43236238,15.614379000000001,15.68506852,15.27326572,5.898433934,4.836,2.8080000000000003,3.11,3.11,6.069273932000001,7.68182757,7.851824226000001,10.09690663,6.054488465,5.620818846000001,6.382592324,6.4400571939999995,6.44586004,6.644776628,6.4854293610000004,7.08253946,6.458060265,5.764091481,5.532,4.644,4.343999999999999,4.48,5.404295528,9.038016171,9.569438566,9.944977967,10.40761902,10.39862313,9.860271519,10.516337599999998,11.03085656,11.42012674,12.06716286,13.97127373,13.96268449,13.09162382,14.01546502,13.17204786,13.84244965,14.0717654,14.01462804,14.86368179,15.26021541,10.92868453,11.65799927,11.68442322,11.49173338,10.89637373,11.60381171,11.60242498,10.42863481,10.72987963,11.31111675,11.49322536
