42.4593,-73.1903
42.23512567,-73.21194767
42.23904217,-73.20842683
42.23940267,-73.1954755
42.21752933,-73.17692217
42.205928,-73.1442175
42.20417283,-73.1486275
42.195093,-73.1495405
42.18481367,-73.1477935
42.18332567,-73.14805983
42.17750433,-73.14925767
42.17383633,-73.14537867
42.1607485,-73.154738
42.16812117,-73.14509033
42.15097683,-73.0945125
42.101193,-73.074721
42.09659733,-73.07610817
42.091245,-73.075906
42.08248883,-73.07113917
42.0924665,-73.075199
42.10507867,-73.09138683
42.09501233,-73.10402317
42.10306867,-73.102703
42.13833717,-73.17612033
42.14021133,-73.1830465
42.12107867,-73.17313217
42.11613217,-73.16436183
42.11549833,-73.16329517
42.114908,-73.1597205
42.11548367,-73.15246867
42.09179883,-73.15446117
42.07196133,-73.129901
42.06946083,-73.127803
42.06018,-73.14672483
42.06631267,-73.149711
42.0657805,-73.14936883
42.0689035,-73.15218117
42.21607617,-73.18813717
42.203559,-73.16284317
42.18019367,-73.17628683
42.180201,-73.18421317
42.18058083,-73.18409783
42.19431067,-73.2076315
42.2083315,-73.21805467
42.200003,-73.22422567
42.222965,-73.23507267
42.18707833,-73.20908583
42.18857083,-73.20446767
42.17987433,-73.21244217
42.17976783,-73.21301433
42.179692,-73.2130655
42.17936,-73.21504833
42.18272883,-73.213647
42.18033067,-73.2195755
42.1793545,-73.21315317
42.16186817,-73.19864767
42.16073267,-73.1819475
42.15974483,-73.18047017
42.1646035,-73.17628533
42.17739067,-73.19301167
42.17711767,-73.20206933
42.16873317,-73.23731183
42.18249167,-73.24483617
42.18167483,-73.2486155
42.1794775,-73.25318917
42.17956117,-73.25310367
42.179388,-73.24764
42.15795233,-73.24873717
42.15583467,-73.25325167
42.15044917,-73.25467167
42.15959617,-73.2658065
42.16410467,-73.28694033
42.1725895,-73.28851867
42.155864,-73.27514617
42.1521195,-73.28337583
42.136051,-73.26496583
42.10191967,-73.2347845
42.09864133,-73.23282033
42.099071,-73.23263217
42.077711,-73.19581
42.07355083,-73.19131
42.1164515,-73.21184017
42.12053,-73.22999717
42.124281,-73.23528783
42.130936,-73.24026933
42.12875767,-73.23001167
42.14440933,-73.25297933
42.14608083,-73.25406367
42.24835267,-73.206601
42.17847017,-73.25637767
42.17914933,-73.26231567
42.18158467,-73.26427483
