,34.24510193,37.08277512,41.45536804,41.96917343,42.035739899999996,41.83949661,41.3691864,41.60823822,41.71827698,41.71772766,41.71714401,40.17243195,41.4587059,40.56438828,41.703022,40.22561646,39.42636871,38.47491455,37.62025833,37.86882401,40.50622559,40.48454666,41.21574402,44.12876892,46.51622772,44.47250748,44.78544617,43.90011597,38.23014832,38.25871277,38.35154724,38.32454681,35.70427322,34.54328537,34.30078507,33.28953171,31.40384865,31.099409100000003,30.50824738,29.25680733,30.762353899999997,31.13195038,33.0861702,33.276344300000005,32.75318909,31.21677208,31.14814568,33.21446991,32.50181198,32.50181198,32.50181198,33.59885407,33.79500961,33.77654648,33.56502914,34.8978157,34.34317017,33.20167923,33.27388382,31.6323967,31.50920677,31.69147873,30.4416256,30.84454727,31.60296631,32.86540604,33.74623489,33.73478317,34.86461258,35.12051392,39.92472839,40.1109848,40.20066071,40.33463669,39.48725891,37.53027725,37.53389359,39.11844635,37.50483704,37.39632797,37.61267853,36.85651016,35.45372772,22.69368172,22.27840233,22.81688309,22.84757233,23.47199249,24.18124008,24.252128600000002,24.22867966,25.95061112,28.14463043,28.59495735,28.829837800000004,29.68362618,30.28699875,30.25632858,29.10541534,26.51869965
34.24510193,0.0,5.532,8.660858057,9.278950952999999,9.358948855,9.125421828,8.561930867000001,8.84941104,8.985097313999999,8.975238846,8.974525325,7.166553341,8.693023737999999,7.752433679,9.437880982000001,7.425469436,6.745213027999999,5.24769,6.517169618,6.197073668,9.44043423,10.03623928,9.433367379,12.78323272,15.73191994,13.9571064,14.6994289,13.86766115,8.048778931000001,8.605170537000001,8.490080243,7.843509359,8.918149217,10.654722999999999,9.384,9.384,7.136525,7.136525,6.240949627000001,10.70609643,7.727346357,11.06575461,9.876463512,8.093806589,7.72079511,12.09388851,11.67309327,12.82508226,13.7891594,13.7891594,13.7891594,15.58942893,15.86805447,15.98462087,16.90875953,15.26170814,15.21914436,16.06508876,16.10435048,15.81890919,15.543644899999999,16.40332267,17.92534508,18.69375474,18.03581088,18.88186022,18.64004351,18.22539271,18.1888728,17.04513589,15.47029504,15.48005367,15.50391056,15.60636852,11.97870808,13.71231821,13.88428416,16.09705437,14.25520158,14.29020782,14.48441971,13.58583165,15.34568002,17.40142799,18.23846519,17.2533068,17.14387312,16.05408182,14.86014392,14.84265675,16.36606065,13.85023861,9.42641573,12.63147248,11.95016598,11.85223401,11.55791762,11.60242228,13.37596971,15.99351566
37.08277512,5.532,0.0,5.6876879339999995,6.244013911000001,6.318728936,6.064984986,5.081734,4.891608,4.898572,6.01476029,6.01502965,7.228619,5.610203,6.6996139999999995,7.747206546,6.690399,9.938794999999999,9.803994,7.531878148,6.85812398,9.186420341,10.085237199999998,8.436093994,11.18406014,13.96544667,12.84036596,13.74399294,13.14256884,9.048765517,9.729595089,9.525927606,8.714944481,11.34985529,8.418183726,7.411651957,8.143088525,9.767348456,9.779926139,10.21960016,14.58801452,11.57671974,14.67602895,13.12899499,11.35242235,11.14359271,15.65605013,15.259367300000001,16.0106703,17.10352915,17.10352915,17.10352915,18.71358053,18.96072689,19.08211637,20.05429714,18.13121356,18.19922859,19.26152251,19.28913813,19.25542317,18.99957304,19.82854051,21.49660774,22.21698236,21.46984786,22.15516631,21.7837234,21.36374031,21.14325597,19.92105182,17.03073316,16.97973825,16.97664052,17.0480913,13.16178874,15.84390509,16.02874364,17.97919645,16.43748476,16.50624414,16.65358638,15.90658724,18.10012333,21.39456693,22.23258027,21.24729876,21.13720153,20.04737093,18.85350115,18.83752953,20.36684148,17.8451475,13.42678717,16.50552014,15.82590315,15.63909628,15.27781821,15.32485806,17.17610963,19.92823362
41.45536804,8.660858057,5.6876879339999995,0.0,0.5670000000000001,0.70085256,0.49071740799999997,0.4785,0.2885,0.448923945,0.328242368,0.328301567,2.6260000000000003,1.0070000000000001,2.096,3.818,2.650139643,5.604,5.200876999999999,7.362099056,6.58619154,6.512593022000001,7.568848356,7.0646960000000005,6.243395104,8.677785419,8.265763234,9.266312768999999,8.998509667999999,8.219999142999999,8.849723495,8.585622897999999,7.830952635,11.94789645,10.36087238,9.893409826000001,11.04345267,13.22235171,13.41445181,14.02762516,17.67101338,14.75666868,16.96585871,14.81449642,13.28016013,13.39996228,17.75874309,17.44799667,17.28523136,18.55469319,18.55469319,18.55469319,19.66986151,19.83924716,19.96252457,20.97338605,18.64456609,18.91228805,20.32964981,20.33184354,20.84340149,20.64613403,21.36081353,23.31043364,23.87937912,22.94572212,23.23787027,22.60994597,22.19944943,21.62718961,20.32680906,15.52353001,15.38811516,15.34588793,15.36534393,11.59016908,15.32514128,15.51056001,16.87015766,15.93724451,16.0527664,16.11141085,15.68114165,18.40910786,25.3724879,26.18580138,25.21588372,25.11630131,24.04335434,22.86831352,22.83226592,24.07873818,21.47634289,17.31082521,19.46113027,18.82041951,18.34062097,17.80673142,17.85774136,19.83877312,23.03271132
41.96917343,9.278950952999999,6.244013911000001,0.5670000000000001,0.0,0.08002113,0.37675,0.7475,0.5575,0.48175,0.541,0.541,3.096,1.4780000000000002,2.568,4.288,3.0975189089999997,6.0760000000000005,5.671918,7.838681435,7.074851425,6.75293962,7.79990447,7.535736999999999,6.044008565,8.341429442,8.123749485,9.132011689,8.936142002,8.623213007,9.235829838999999,8.971109476,8.23763764,12.41388733,10.92002063,10.47817615,11.63629309,13.82506899,14.02159506,14.6379457,18.25103467,15.34682418,17.50969654,15.33248721,13.81957663,13.95554353,18.28982344,17.98485405,17.76607492,19.04276945,19.04276945,19.04276945,20.11909982,20.28206518,20.405067300000002,21.41561745,19.0634501,19.34580654,20.78500596,20.78532013,21.333764499999997,21.14091228,21.84606889,23.81003241,24.36773533,23.42325533,23.68626191,23.04033436,22.63170225,22.03305861,20.73056869,15.76971754,15.62593082,15.57964014,15.59312068,11.86492842,15.67259714,15.85684337,17.15011245,16.28247714,16.40161987,16.45165671,16.05290731,18.81238333,25.97773199,26.78987016,25.82091379,25.72170822,24.64982181,23.4759645,23.43935793,24.6757755,22.07258575,17.91903203,20.03223458,19.39444055,18.90190847,18.36068925,18.41177165,20.3949706,23.60548996
42.035739899999996,9.358948855,6.318728936,0.70085256,0.08002113,0.0,0.37675,0.7475,0.5575,0.48175,0.541,0.541,3.096,1.4780000000000002,2.568,4.288,3.155816406,6.0760000000000005,5.671918,7.897985718999999,7.135891622000001,6.782351025,7.8276397520000005,7.535736999999999,6.017195914,8.295798935,8.103313372,9.112214353999999,8.92569069,8.672821625,9.283086315,9.018343458,8.287787529,12.47119308,10.99004728,10.55184835,11.71111725,13.90136649,14.09859811,14.71547039,18.32385016,15.42118066,17.57735356,15.39663488,13.88673398,14.02494704,18.35568218,18.05152427,17.82506723,19.10269886,19.10269886,19.10269886,20.17373637,20.33583201,20.45879271,21.46926674,19.11405899,19.39836102,20.84044476,20.84050527,21.39394024,21.20169668,21.9055343,23.87141958,24.42756876,23.48163011,23.74067649,23.09234049,22.68397118,22.08181119,20.77908843,15.79781822,15.65295534,15.60614036,15.61884188,11.89724164,15.71395496,15.89803209,17.1825003,16.32349434,16.44310449,16.49200519,16.09743698,18.86092303,26.05436676,26.86631126,25.89751404,25.79837035,24.72666124,23.55300347,23.51630419,24.75110782,22.14780773,17.99618464,20.10372619,19.46636408,18.97200401,18.42975239,18.48084406,20.46431651,23.677187399999998
41.83949661,9.125421828,6.064984986,0.49071740799999997,0.37675,0.37675,0.0,0.566194765,0.28307907600000004,0.211109252,0.298337639,0.30094966,2.72,1.101,2.19,3.912,3.065798208,5.7,5.29528,7.799396987000001,7.02990881,6.79806732,7.848578572999999,7.159099,6.195166349,8.51448833,8.265248863,9.272384125,9.06150286,8.614121148999999,9.233385938,8.968803175,8.227071365,12.38022183,10.83964188,10.38093129,11.53288958,13.71303429,13.90507209,14.51782026,18.15739746,15.2456199,17.43853441,15.27490387,13.75067756,13.87747822,18.22563288,17.91755454,17.72633234,18.99979595,18.99979595,18.99979595,20.0932785,20.25893925,20.38206275,21.39279673,19.04996171,19.32645186,20.75662677,20.75774163,21.28983719,21.09491235,21.80452055,23.76184069,24.32484744,23.38527519,23.66096879,23.02245678,22.61304699,22.02486283,20.7231136,15.81607096,15.674846300000002,15.62979324,15.64509497,11.90155023,15.68547165,15.87015458,17.18595564,16.29620978,16.41408784,16.46715914,16.05708776,18.80498262,25.86318894,26.67651879,25.7065904,25.60699741,24.53400072,23.358865899999998,23.32286886,24.56895755,21.96644587,17.80133092,19.94469303,19.30495113,18.82057559,18.28374979,18.33479099,20.31675539,23.51689125
41.3691864,8.561930867000001,5.518723583,0.4785,0.7475,0.7475,0.566194765,0.0,0.287552898,0.457,0.4525,0.4525,3.008,1.39,2.48,4.2,2.47,5.9879999999999995,5.58367,7.44703679,6.665327112999999,6.687994323,7.745533223,7.447489,6.472738796,8.900479208,8.494230242999999,9.494410849,9.222360209,8.339250489,8.97545397,8.711821664,7.949116469,12.03517743,10.38748838,9.895160093,11.03503191,13.19941209,13.38409793,13.99112466,17.67568444,14.75049745,17.00276174,14.87025549,13.32137561,13.42837903,17.80487641,17.49003186,17.36281359,18.62794019,18.62794019,18.62794019,19.76350699,19.93599224,20.05938163,21.07023296,18.75260542,19.01360717,20.42013867,20.42327544,20.91495102,20.71513809,21.43520631,23.37621379,23.95168754,23.02420011,23.33141546,22.71214549,22.30083918,21.74041478,20.44112794,15.69260137,15.55947388,15.518332899999999,15.5393459,11.75240377,15.46249268,15.64828277,17.02928875,16.07523402,16.18942703,16.25112692,15.80935182,18.52396981,25.34395762,26.159133999999998,25.18771726,25.08751712,24.01284591,22.83580849,22.80075854,24.06253984,21.46144412,17.27786995,19.47443578,18.83099901,18.36303421,17.83544175,17.88638288,19.86529784,23.04398407
41.60823822,8.84941104,5.784326828999999,0.2885,0.5575,0.5575,0.28307907600000004,0.287552898,0.0,0.267,0.34030453200000005,0.3424268,2.818,1.2,2.29,4.012,2.936761835,5.796,5.393544,7.649214822,6.872835899,6.772582507,7.8274137,7.257363000000001,6.359011344,8.729494568,8.407316616000001,9.41157634,9.171314599999999,8.505221725,9.13357843,8.869386438,8.116387148,12.23517822,10.63540063,10.15721651,11.30208609,13.47271791,13.66014976,14.26925616,17.93652425,15.01665432,17.24412461,15.09774478,13.55965135,13.67527692,18.03971146,17.72782091,17.57191415,18.84092713,18.84092713,18.84092713,19.95725089,20.12658168,20.24985572,21.26071595,18.9311579,19.19942793,20.617031,20.61923381,21.12944238,20.93183131,21.64719522,23.59566217,24.16553032,23.23251205,23.525259100000003,22.89701919,22.48657477,21.91311156,20.61257813,15.78706181,15.64992617,15.60684974,15.62504722,11.85867547,15.60534068,15.79062401,17.14020845,16.21720109,16.33318003,16.39073775,15.96410849,18.69481099,25.61957103,26.43407809,25.46319843,25.36321901,24.28914584,23.11278195,23.07739131,24.33333523,21.73165651,17.55491441,19.73060213,19.08868008,18.61381488,18.0822608,18.13324714,20.11354561,23.30134346
41.71827698,8.985097313999999,5.879225459,0.448923945,0.48175,0.48175,0.211109252,0.457,0.267,0.0,0.412300935,0.414897368,2.826,1.207,2.296,4.018,3.0939520330000003,5.803999999999999,5.400508,7.810661933,7.035083384,6.902431769,7.955896514,7.264327000000001,6.393355359,8.724475989,8.456266207999999,9.462431243,9.239690207999999,8.659453497000001,9.285801447,9.021497333,8.270973188,12.3960952,10.79958173,10.31947671,11.46303831,13.63125596,13.81721703,14.42496902,18.09909532,15.17790489,17.40857505,15.26182716,13.724115099999999,13.83953215,18.20411793,17.89227986,17.73410467,19.00361287,19.00361287,19.00361287,20.11694346,20.28567998,20.40893025,21.41977958,19.08778931,19.357596700000002,20.77728041,20.77931851,21.29229594,21.09493858,21.80973688,23.759048999999997,24.32829089,23.394549800000004,23.68493235,23.05494283,22.64468065,22.06835817,20.76755357,15.91891159,15.78033525,15.73655413,15.75371163,11.99502352,15.75293521,15.93806353,17.27771145,16.36451271,16.48100159,16.53735388,16.11499667,18.84968142,25.77692357,26.59180874,25.62062687,25.52051985,24.44608823,23.26929891,23.23412563,24.49301667,21.89156273,17.7113759,19.89398237,19.25182852,18.77780729,18.24653052,18.29751451,20.27773389,23.46455348
