,11.42130184,10.48741436,11.02990913,11.01103878,10.85155869,12.66956711,13.80416775,13.80161381,14.2823391,12.4634161,12.90756035,13.58034229,13.78789043,14.05845451,14.541255,15.47779751,15.99827957,18.54112625,16.47060204,16.251091,16.7970047,16.96009064,17.15100861,17.55043221,17.06869507,16.07673264,15.99065971,15.98475266,16.496755599999997,16.44599342,15.74328709,14.89256764,14.70951557,14.15372944,13.35918617,13.76521111,13.17052269,12.50755596,12.612722400000001,12.44403458,11.85410309,11.64891148,11.30444622,11.15109921,12.44921494
11.42130184,0.0,1.43,2.18,3.322,3.502,4.8,5.843999999999999,5.843999999999999,6.88,5.596,5.64,6.888,6.984,6.747999999999999,7.308,4.8779701730000005,5.497776462000001,8.535403557,6.1235924520000005,5.918779273999999,6.59494931,6.860437665,7.145068662000001,7.557603843,7.234223181,6.874066383,6.443097687000001,6.435078643,6.736044045,6.5950314070000005,6.028799447999999,4.78,4.18,4.048,4.336,4.468,2.9219999999999997,3.516,3.516,2.29,1.6569999999999998,1.46,1.018,3.096,5.596
10.48741436,1.43,0.0,1.099400509,1.892,2.074,3.37,4.412,4.412,5.259277404,4.164,4.212,5.456,5.556,5.808,5.0000632430000005,6.0338957010000005,6.650710258999999,9.679279647000001,7.2909671629999995,7.090701033999999,7.767195461,8.032839722,8.31625093,8.730229474,8.395052501,7.939447503999999,7.546078897999999,7.538086646,7.878084255,7.744230121,7.142187805,5.910762299,5.659487723,5.060940063,4.98,5.250989012,3.5639999999999996,4.16,4.16,2.932,2.3,2.104,1.661,1.6669999999999998,4.164
11.02990913,2.18,1.099400509,0.0,1.141,1.3219999999999998,2.62,3.662,3.662,4.696000000000001,3.4139999999999997,3.46,4.704,4.803999999999999,5.06,5.127999999999999,5.664179826,6.256510257,9.216542083,6.974279467000001,6.835587585,7.513610935,7.822818327,8.133892243,8.498751374,8.305927671000001,8.145211618,7.669732562999999,7.661722837,7.881155733,7.719241384,7.241462919,5.975224266000001,5.721800644,5.194674614,5.732,5.632083926,4.316,4.908,4.908,3.6839999999999997,3.05,2.8539999999999996,2.412,0.9159999999999999,3.4139999999999997
11.01103878,3.322,1.892,1.141,0.0,0.30075,1.929,2.972,2.972,4.008,2.7239999999999998,2.77,4.016,4.1160000000000005,4.368,4.436,5.891162652,6.469048646,9.385284012,7.21256816,7.097253697999999,7.772297375,8.095391384,8.414603482,8.761150956,8.616030169,8.533919165,8.040630465,8.03264151,8.219817727999999,8.050539647,7.60779449,6.338411085,6.08586066,5.578824124,6.872000000000001,6.0610105910000005,5.456,6.0520000000000005,6.0520000000000005,4.824,4.192,3.9960000000000004,3.552,0.365165545,2.7239999999999998
10.85155869,3.502,2.074,1.3219999999999998,0.30075,0.0,2.11,3.1519999999999997,3.1519999999999997,4.188,2.904,2.952,4.196000000000001,4.296,4.548,4.6160000000000005,6.037519046,6.620078639,9.549001576,7.355851822000001,7.232426326000001,7.908755527,8.226812981,8.542953779,8.896518501000001,8.732045811,8.605836279,8.124386807999999,8.116383691000001,8.321957048,8.156392956,7.694302106,6.426540615,6.173403972000001,5.653472801,4.821087974,6.09797254,5.636,6.232,6.232,5.004,4.372,4.176,3.734,0.51187498,2.904
12.66956711,4.8,3.37,2.62,1.929,2.11,0.0,1.226,1.226,2.262,1.9869999999999999,2.0340000000000003,3.278,3.378,3.63,2.69,4.831325059,5.305456386,7.940275326,6.133872367,6.1406108,6.771272515,7.15383186,7.505039061000001,7.745207336,7.864561002,8.326794324,7.71160957,7.704091374,7.65902451,7.448894245,7.263003255,6.03851447,5.80917194,5.49139051,4.952260319,6.354218337000001,6.612,4.976610879,5.0181274060000005,6.303999999999999,5.667999999999999,5.472,5.032,1.703,1.9869999999999999
13.80416775,5.843999999999999,4.412,3.662,2.972,3.1519999999999997,1.226,0.0,0.006319765,1.4180000000000001,3.112,3.158,4.348,3.8280000000000003,3.574,2.4,4.8,4.952,6.7090837,5.148619,5.23326047,5.812254181,6.219533492999999,6.580137378,6.750252907,7.026638846,7.818324771,7.146051497,7.13911269,6.947047607999999,6.718190851,6.704773123,5.572520127000001,5.373796445,5.206711177,4.898831545,6.260654484,6.324,5.208066393999999,5.216055042,7.343999999999999,6.712000000000001,6.516,6.072,2.7460000000000004,3.112
13.80161381,5.843999999999999,4.412,3.662,2.972,3.1519999999999997,1.226,0.006319765,0.0,1.4180000000000001,3.112,3.158,4.348,3.8280000000000003,3.574,2.4,4.8,4.952,6.708092768999999,5.145520913,5.229712419,5.809049781000001,6.216212773,6.576785683,6.747328805,7.022854481,7.813284179,7.1411651879999996,7.134224122000001,6.942693182,6.713901565,6.699840417000001,5.567237536,5.368416038,5.200967028,4.8927051210000005,6.254632432,6.324,5.201754028,5.209752099999999,7.343999999999999,6.712000000000001,6.516,6.072,2.7460000000000004,3.112
14.2823391,6.88,5.259277404,4.696000000000001,4.008,4.188,2.262,1.4180000000000001,1.4180000000000001,0.0,4.148,4.196000000000001,5.3839999999999995,4.864,4.6080000000000005,3.4360000000000004,5.836,5.9879999999999995,6.773728049,5.533830921,5.682425817,6.2057924920000005,6.626481964,6.98886856,7.095067413,7.496411997999999,8.476341826,7.782177848,7.775616329,7.50266776,7.265188575,7.349863876000001,6.277062647,6.094589481,5.986631117999999,5.7470160120000005,7.086495973,7.357717999999999,6.101912255,6.105825427,5.341963207,5.473764032,5.584118827,5.634397236,3.782,4.148
12.4634161,5.596,4.164,3.4139999999999997,2.7239999999999998,2.904,1.9869999999999999,3.112,3.112,4.148,0.0,0.601438916,1.6580000000000001,1.757,2.01,3.944,4.312,4.4639999999999995,7.455210363,5.25961894,5.154340071,5.826735799,6.158738672999999,6.4844705010000006,6.816727817,6.721951497999999,6.859034567999999,6.300100584,6.292265622,6.383300429,6.198319796,5.855788489,5.404,6.004,6.5,7.252000000000001,7.3839999999999995,5.836,7.528,7.528,6.88,6.4639999999999995,6.268,5.824,2.498,0.020761197
12.90756035,5.64,4.212,3.46,2.77,2.952,2.0340000000000003,3.158,3.158,4.196000000000001,0.601438916,0.0,1.245,1.344,1.597,3.532,3.9,4.052,6.870819152,4.688,4.916,5.226425131,5.5608244870000005,5.888457943,6.216587167,6.138025307,6.357204099,5.7753758379999995,5.767634309,5.821173931000001,5.630608947000001,5.328511234,4.992,5.5920000000000005,6.087999999999999,6.84,6.972,5.4239999999999995,7.112,7.112,6.4639999999999995,6.5120000000000005,6.316,5.872000000000001,2.544,0.622066387
13.58034229,6.888,5.456,4.704,4.016,4.196000000000001,3.278,4.348,4.348,5.3839999999999995,1.6580000000000001,1.245,0.0,0.5215,0.774,2.708,3.0780000000000003,3.23,5.96763574,3.866,4.093999999999999,4.68,4.8,4.860042065,5.198281116,5.106565105,5.416967552999999,5.83868,5.84,5.07219,5.072,5.52,4.168,4.768,5.263999999999999,6.016,6.148,4.6,6.292000000000001,6.292000000000001,5.644,6.068,6.303999999999999,6.692,3.79,1.6580000000000001
