42.4593,-73.1903
42.43548717,-73.2569255
42.43569433,-73.25688033
42.4346035,-73.25873967
42.431449,-73.25685167
42.41707967,-73.26213917
42.41736033,-73.261557
42.41520683,-73.26143017
42.4081805,-73.26404567
42.40748167,-73.26426533
42.41223967,-73.263259
42.40928083,-73.26557417
42.417388,-73.258357
42.41761183,-73.25841117
42.42695167,-73.25875517
42.43009367,-73.25848467
42.43217083,-73.26136583
42.43213383,-73.2634355
42.4316565,-73.26009733
42.43329017,-73.26272167
42.433537,-73.264255
42.43439967,-73.262593
42.4343705,-73.26233133
42.433984,-73.25983267
42.4335395,-73.258493
42.43412183,-73.25727067
42.43696917,-73.248534
42.43406133,-73.24810133
42.43542683,-73.2454515
42.43139033,-73.245245
42.4308305,-73.24421383
42.43179033,-73.24243317
42.42930033,-73.24000083
42.43096517,-73.24081683
42.43518533,-73.24334033
42.43563183,-73.24320733
42.4360685,-73.24364083
42.43818317,-73.2431135
42.43870017,-73.24285483
42.44033917,-73.24565667
42.43987033,-73.23688817
42.43975883,-73.236792
42.43777567,-73.23731533
42.43633033,-73.238011
42.43521233,-73.2381665
42.434502,-73.23962117
42.4359585,-73.23919783
42.439506,-73.239236
42.435285,-73.25800367
42.42626667,-73.26218467
42.40822833,-73.2653045
42.40641733,-73.2635015
42.40648733,-73.26474333
42.40554133,-73.265345
42.39581533,-73.24887617
42.3975665,-73.2529005
42.3968575,-73.25246967
42.39931133,-73.2508125
42.404534,-73.252612
42.4092675,-73.25610867
42.4089795,-73.25738283
42.40875967,-73.2531405
42.41034583,-73.25682883
42.4101695,-73.25717017
42.4101325,-73.253965
42.410602,-73.25198183
42.41070667,-73.25275033
42.4112525,-73.256439
42.4129045,-73.2501785
42.41446567,-73.250485
42.413742,-73.24975483
42.41935217,-73.24544817
42.41674633,-73.24378567
42.41734833,-73.2423215
42.431085,-73.23857833
42.43543467,-73.2373145
42.42400567,-73.22589817
42.4153255,-73.230541
42.41749,-73.23512867
42.417921,-73.23532883
42.41806883,-73.2351045
42.41787967,-73.23027967
42.4174375,-73.22876983
42.40430383,-73.23234567
42.42845567,-73.22562117
42.43154267,-73.22577917
42.4313885,-73.22364833
42.44506183,-73.2412865
42.44460967,-73.24290467
42.44470533,-73.24384783
42.44421867,-73.24071783
42.44575067,-73.245016
42.43594983,-73.23581133
42.38242817,-73.25629917
42.39041483,-73.25476917
42.39861017,-73.25512767
42.3959075,-73.258593
42.39588867,-73.25907283
42.39812133,-73.26335117
42.39538017,-73.26246233
42.39550517,-73.2598005
42.384102,-73.25663533
42.40218,-73.23510567
42.43593333,-73.23621417
42.437556,-73.23472017
42.439939,-73.23453367
42.4402835,-73.235483
42.42603833,-73.24376567
42.41018433,-73.25394383
42.43654117,-73.23897867
42.438064,-73.24234983
42.43848667,-73.2442525
42.44201483,-73.2459595
42.44317733,-73.244084
42.44311733,-73.2427925
42.44234017,-73.24287167
42.4414795,-73.2432655
42.440755,-73.243412
42.44162467,-73.2419395
42.4427935,-73.24153783
42.44362833,-73.24188883
42.44205267,-73.24485633
42.44054367,-73.23829517
42.44040133,-73.23807983
