,4.452642441,4.424839973,4.589954853,4.627279758,4.728662491000001,4.736201286,4.695114136,4.461235523,4.752521038,4.937309265,4.829152107,4.893881321,4.787312508,4.57337904,4.6349825860000005,4.699707031,4.6605939869999995,4.661863803999999,4.662193298,4.621820927,4.561616421,4.582270145,4.494535446,4.396063805,4.431022167,4.4734826089999995,4.44115591,4.281122684,4.266550541,4.569690704,4.753789425,5.05381012,9.385825157000001,9.073137283,9.139138222,9.226758002999999,9.096248627000001,8.726512909,8.648386002,8.571062088,8.231897353999999,8.140244484,8.236881256,8.59354496,4.831445217,4.7250676160000005,6.106015205,6.075715542,6.079767704,6.073845863,6.169827461000001,6.21213913,6.249521732000001,6.303723335,6.29389286,6.465102673,7.541827202,7.63183403,8.200329781,8.356990814,8.355680466,8.477375984,8.424266815,8.232356071,8.313344002000001,7.307832241,6.6850667,6.764788151,6.485029697000001,6.34677124,6.634313583,6.006982803,5.538465023,5.21709013,5.461974621,5.190202713,5.121783257,5.067658901000001,5.013468266,4.809020519,4.742054462,4.774132729,4.708865166,4.6951045989999995,4.590544701000001,4.634535313,4.714897156,4.761292458,4.879824162,5.1065478319999995,4.9704985619999995,4.91756916,4.894919395,7.337825297999999,6.977412701,7.956769942999999,8.589946747,7.538825512000001,7.317883967999999,7.393519877999999,7.287147522000001,7.415224075,7.4185233120000005,7.554073811,7.462110518999999,7.549939156000001,7.860198975,8.009904861,8.090581894,7.103381634,6.493701935,6.402555466,6.137204647000001,6.2544245720000005,7.0299363139999995,6.303256035,5.954263687,5.94565773,5.977637767999999,5.975057602000001,5.88642025,5.8377847670000005,5.7255945210000005,5.619457245,5.740572929,6.93341732,8.592535019
4.452642441,0.0,0.047130665,0.22575,0.22575,0.44275,0.38225,0.319,0.013171767,0.39202142799999995,0.68,0.6215,0.74,0.6215,0.233875,0.408,0.7037953,0.5325,0.5325,0.5325,0.461649139,0.292,0.6409999999999999,0.743,0.515,0.515,0.8420000000000001,0.8420000000000001,0.7945,0.718,1.143,0.616,1.074,7.383362193,6.952473564,6.78823631,6.773214075,6.76554345,6.548297348999999,6.661069775,7.2739968610000005,6.949138796000001,6.9139490210000005,5.501519472999999,5.829552506000001,0.887,0.44275,2.218,2.298,2.298,2.298,2.218,2.34,2.34,2.674,2.734,2.76,4.332,4.356,5.178501917,5.335327945,5.333743673,5.5659084839999995,5.549138512000001,5.273532657,5.3642104569999995,4.8,3.21,3.6260000000000003,2.78,2.516,3.032,2.13,1.709,1.2919999999999998,1.7619999999999998,1.2590000000000001,1.074,1.278,0.9640000000000001,0.612,0.7075761309999999,0.7607529040000001,1.035,1.035,0.779,1.139,1.167,1.167,1.571,1.547,1.479,1.682,1.682,5.646782181,3.3760000000000003,4.820889848999999,5.723368316,4.9550044810000005,4.144,4.564,4.588,4.588,4.656000000000001,4.8,4.46,4.46,5.002894407,5.190129585,5.279155992,4.082,3.594,3.594,3.42,3.028,5.421662131000001,4.252,4.548,4.548,4.548,4.788,4.476,4.476,4.152,4.046,2.432,4.856,7.324602896
4.424839973,0.047130665,0.0,0.22575,0.22575,0.44275,0.38225,0.319,0.060242015999999995,0.41099955200000005,0.68,0.6215,0.74,0.6215,0.233875,0.408,0.747215465,0.5325,0.5325,0.5325,0.505855333,0.292,0.6409999999999999,0.743,0.515,0.515,0.8420000000000001,0.8420000000000001,0.7945,0.718,1.143,0.616,1.074,7.429568054,6.998740935,6.835096902,6.82025984,6.8123419389999995,6.594403757,6.706419889,7.316081646000001,6.990453197000001,6.954755747,5.548548837999999,5.876681323,0.887,0.44275,2.218,2.298,2.298,2.298,2.218,2.34,2.34,2.674,2.734,2.76,4.332,4.356,5.225555126000001,5.382310334,5.380726232000001,5.612997181,5.596261165,5.320640125,5.411307312999999,4.8,3.21,3.6260000000000003,2.78,2.516,3.032,2.13,1.709,1.2919999999999998,1.7619999999999998,1.2590000000000001,1.074,1.278,0.9640000000000001,0.776208977,0.7522880129999999,0.805670929,1.035,1.035,0.779,1.139,1.167,1.167,1.571,1.547,1.479,1.682,1.682,5.6881948520000005,3.3760000000000003,4.867870023,5.770468198,5.001068653,4.144,4.564,4.588,4.588,4.656000000000001,4.8,4.46,4.46,5.049925929,5.237174404,5.326220083,4.082,3.594,3.594,3.42,3.028,5.461731422000001,4.252,4.548,4.548,4.548,4.788,4.476,4.476,4.152,4.046,2.432,4.856,7.366579989
4.589954853,0.22575,0.22575,0.0,0.045225792,0.293453057,0.231842095,0.140832485,0.22575,0.198836517,0.45425,0.549432625,0.5205,0.39575,0.194125,0.38475,0.7595,0.7225,0.7225,0.7225,0.50075,0.50075,0.8305,0.9329999999999999,0.7235,0.7235,1.032,1.032,1.0205,0.9440000000000001,1.348,0.39025,1.0490000000000002,7.392913741,6.960847191,6.779643476,6.755154784,6.759316267000001,6.560309677999999,6.68642647,7.33649634,7.018412057999999,6.987347444,5.4852705639999995,5.801708969,0.6615,0.285375225,1.993,2.072,2.072,2.072,1.993,2.114,2.114,2.448,2.508,2.5340000000000003,4.1080000000000005,4.128,5.1378881739999995,5.29025211,5.288677873999999,5.528039743,5.5160121239999995,5.238012008,5.327332639,4.5760000000000005,2.984,3.4,2.556,2.29,2.806,1.905,1.483,1.266,1.736,1.234,1.0490000000000002,1.149,0.9385,0.6425,0.7595,0.7595,1.225,1.225,0.9690000000000001,1.329,1.3559999999999999,1.3559999999999999,1.742,1.58,1.649,1.715,1.715,5.715890667,3.15,4.592,5.6866082129999995,4.968908937,4.12,4.5360000000000005,4.564,4.56,4.628,4.776,4.4319999999999995,4.4319999999999995,4.986873777,5.173054166,5.260563904,4.058,3.568,3.568,3.3939999999999997,3.002,5.501466027,4.476,4.772,4.772,4.772,5.012,4.7,4.7,4.376,4.272,2.408,4.828,7.388045032000001
4.627279758,0.22575,0.22575,0.045225792,0.0,0.26528421399999996,0.19541267699999998,0.093375,0.22575,0.153698542,0.45425,0.535517794,0.5205,0.39575,0.194125,0.38475,0.7595,0.7225,0.7225,0.7225,0.50075,0.50075,0.8305,0.9329999999999999,0.7235,0.7235,1.032,1.032,1.0205,0.9440000000000001,1.348,0.39025,1.0490000000000002,7.376023881,6.9437538629999995,6.759090709,6.732719927000001,6.739242975,6.544024155,6.672975678999999,7.3313442239999995,7.01489327,6.9848187610000005,5.463355468,5.777479385,0.6615,0.217125,1.993,2.072,2.072,2.072,1.993,2.114,2.114,2.448,2.508,2.5340000000000003,4.1080000000000005,4.128,5.111328521,5.262837853,5.261265708,5.5019367589999995,5.490809512,5.2123964769999995,5.301446173,4.5760000000000005,2.984,3.4,2.556,2.29,2.806,1.905,1.483,1.266,1.736,1.234,1.0490000000000002,1.149,0.9385,0.6425,0.7595,0.7595,1.225,1.225,0.9690000000000001,1.329,1.3559999999999999,1.3559999999999999,1.742,1.58,1.649,1.715,1.715,5.71250454,3.15,4.592,5.660692425,4.953274487,4.12,4.5360000000000005,4.564,4.56,4.628,4.776,4.4319999999999995,4.4319999999999995,4.96509062,5.151027392,5.238221931,4.058,3.568,3.568,3.3939999999999997,3.002,5.500690033,4.476,4.772,4.772,4.772,5.012,4.7,4.7,4.376,4.272,2.408,4.828,7.383109156000001
4.728662491000001,0.44275,0.44275,0.293453057,0.26528421399999996,0.0,0.091981665,0.18507521100000002,0.44275,0.20696501399999997,0.5165,0.613,0.7375,0.613,0.41125,0.602,0.977,0.9395,0.9395,0.9395,0.718,0.718,1.048,1.15,0.9405,0.9405,1.249,1.249,1.238,1.161,1.565,0.45275,1.266,7.525455545,7.092367359,6.888994834,6.851645143,6.871873435,6.697035028999999,6.839800492,7.533084069,7.2227729620000005,7.196223337,5.586469194,5.886189677999999,0.44425,0.0080937,1.976,2.0540000000000003,2.0540000000000003,2.0540000000000003,1.976,2.096,2.096,2.432,2.492,2.5180000000000002,4.088,4.112,5.2056521039999994,5.351136651,5.349580967,5.598832914,5.593618642999999,5.312851431,5.400011727000001,4.556,2.966,3.384,2.5380000000000003,2.272,2.79,1.8869999999999998,1.546,1.483,1.953,1.4509999999999998,1.266,1.35,1.156,0.8595,0.977,0.977,1.442,1.442,1.186,1.546,1.5730000000000002,1.5730000000000002,1.959,1.798,1.8659999999999999,1.932,1.932,5.921401702000001,3.1319999999999997,4.838737644,5.758653323,5.110878082,4.336,4.752,4.78,4.78,4.848,4.992,4.648,4.862344262,5.089556413,5.273833922,5.359059456000001,4.276,3.786,3.786,3.612,3.22,5.718620636,4.696000000000001,4.988,4.988,4.988,5.228,4.916,4.916,4.592,4.488,2.6239999999999997,4.850008388,7.585647321000001
4.736201286,0.38225,0.38225,0.231842095,0.19541267699999998,0.091981665,0.0,0.10221549,0.38225,0.0978125,0.456,0.5525,0.677,0.5525,0.35075,0.541,0.9159999999999999,0.879,0.879,0.879,0.657,0.657,0.987,1.089,0.88,0.88,1.189,1.189,1.177,1.1,1.504,0.39225,1.205,7.439820892,7.006831963,6.8065254,6.771164955,6.788928244,6.610813251000001,6.751688855,7.441653779,7.1310358570000005,7.104363102000001,5.505074838,5.807563049,0.505,0.085686476,1.915,1.994,1.994,1.994,1.915,2.035,2.035,2.37,2.43,2.456,4.0280000000000005,4.05,5.129840787,5.276633797,5.275074274,5.522553962000001,5.516126572999999,5.235790882,5.323353931000001,4.496,2.906,3.322,2.476,2.2119999999999997,2.728,1.8259999999999998,1.485,1.423,1.893,1.39,1.205,1.2890000000000001,1.095,0.799,0.9159999999999999,0.9159999999999999,1.381,1.381,1.126,1.485,1.5130000000000001,1.5130000000000001,1.8980000000000001,1.7369999999999999,1.806,1.8719999999999999,1.8719999999999999,5.829610336,3.072,4.512,5.682178798,5.023864683999999,4.276,4.692,4.72,4.716,4.784,4.9319999999999995,4.588,4.588,5.007844952,5.192450771,5.278048866000001,4.212,3.7260000000000004,3.7260000000000004,3.552,3.158,5.626641283,4.632,4.928,4.928,4.928,5.167999999999999,4.856,4.856,4.532,4.428,2.5639999999999996,4.988,7.4941723510000005
4.695114136,0.319,0.319,0.140832485,0.093375,0.18507521100000002,0.10221549,0.0,0.319,0.07252894900000001,0.39299999999999996,0.48925,0.6135,0.48925,0.2875,0.478,0.853,0.8155,0.8155,0.8155,0.594,0.594,0.924,1.026,0.8165,0.8165,1.125,1.125,1.114,1.037,1.4409999999999998,0.32899999999999996,1.1420000000000001,7.384422999,6.951732784,6.758777216,6.727728237999999,6.740107094,6.5539566460000005,6.689390619,7.365563081,7.0524846629999995,7.024405542,5.459904267000001,5.768075594,0.568,0.17742829699999998,1.932,2.011,2.011,2.011,1.932,2.052,2.052,2.388,2.448,2.474,4.044,4.0680000000000005,5.095946432,5.245114592,5.243548495,5.487681659,5.4789336429999995,5.199499195,5.287811102,4.512,2.9219999999999997,3.34,2.494,2.23,2.7460000000000004,1.8430000000000002,1.422,1.359,1.829,1.327,1.1420000000000001,1.226,1.032,0.736,0.853,0.853,1.318,1.318,1.062,1.422,1.449,1.449,1.835,1.6740000000000002,1.742,1.8090000000000002,1.8090000000000002,5.7505652629999995,3.088,4.532,5.6469004620000005,4.965057374,4.212,4.628,4.656000000000001,4.656000000000001,4.724,4.868,4.5280000000000005,4.5280000000000005,4.962094928,5.147372273999999,5.23375293,4.152,3.662,3.662,3.488,3.096,5.543977974,4.572,4.864,4.864,4.864,5.1080000000000005,4.796,4.796,4.468,4.364,2.5,4.9239999999999995,7.417766829
4.461235523,0.013171767,0.060242015999999995,0.22575,0.22575,0.44275,0.38225,0.319,0.0,0.386253784,0.68,0.6215,0.74,0.6215,0.233875,0.408,0.692399854,0.5325,0.5325,0.5325,0.450005645,0.292,0.6409999999999999,0.743,0.515,0.515,0.8420000000000001,0.8420000000000001,0.7945,0.718,1.143,0.616,1.074,7.370809034,6.939893935,6.7753707610000005,6.760229449,6.752711949,6.53578716,6.648864431,7.262959588999999,6.9383622460000005,6.903341997999999,5.4885475779999995,5.81647139,0.887,0.44275,2.218,2.298,2.298,2.298,2.218,2.34,2.34,2.674,2.734,2.76,4.332,4.356,5.165347163,5.322161605,5.32057735,5.552765448,5.536020001,5.260399863,5.351071323,4.8,3.21,3.6260000000000003,2.78,2.516,3.032,2.13,1.709,1.2919999999999998,1.7619999999999998,1.2590000000000001,1.074,1.278,0.9640000000000001,0.612,0.6956844320000001,0.748773956,1.035,1.035,0.779,1.139,1.167,1.167,1.571,1.547,1.479,1.682,1.682,5.635976411000001,3.3760000000000003,4.807723275,5.710230823,4.942513573,4.144,4.564,4.588,4.588,4.656000000000001,4.8,4.46,4.46,4.989921012,5.177145955,5.266156606,4.082,3.594,3.594,3.42,3.028,5.4113042060000005,4.252,4.548,4.548,4.548,4.788,4.476,4.476,4.152,4.046,2.432,4.856,7.313602105
4.752521038,0.39202142799999995,0.41099955200000005,0.198836517,0.153698542,0.20696501399999997,0.0978125,0.07252894900000001,0.386253784,0.0,0.35825,0.47875,0.6035,0.47875,0.2805,0.47125,0.846,0.8085,0.8085,0.8085,0.5870000000000001,0.5870000000000001,0.917,1.0195,0.81,0.81,1.1179999999999999,1.1179999999999999,1.1159999999999999,1.04,1.4340000000000002,0.29425,1.1320000000000001,7.330747525,6.897879344,6.701037351,6.667968577000001,6.682897833999999,6.501113369,6.639946569,7.326776757,7.015997959,6.989304522,5.400899131,5.706593408,0.6025,0.200745272,1.8969999999999998,1.976,1.976,1.976,1.8969999999999998,2.0180000000000002,2.0180000000000002,2.352,2.412,2.438,4.01,4.032,5.032272879,5.180606572,5.179042677,5.424382719,5.416520137999999,5.136725724,5.2247560019999995,4.48,2.888,3.304,2.46,2.194,2.71,1.8090000000000002,1.3869999999999998,1.349,1.819,1.317,1.1320000000000001,1.1909999999999998,1.0215,0.7290000000000001,0.846,0.846,1.311,1.311,1.055,1.415,1.443,1.443,1.825,1.663,1.732,1.798,1.798,5.7145577229999995,3.054,4.496,5.583758705,4.913347975,4.204,4.62,4.648,4.644,4.712,4.86,4.516,4.516,4.903341564,5.08831288,5.1743370330000005,4.14,3.6519999999999997,3.6519999999999997,3.478,3.0860000000000003,5.511713426,4.572,4.868,4.868,4.868,5.1080000000000005,4.796,4.796,4.4719999999999995,4.368,2.49,4.912,7.379266745
4.937309265,0.68,0.68,0.45425,0.45425,0.5165,0.456,0.39299999999999996,0.68,0.35825,0.0,0.36275,0.48725,0.36275,0.5355,0.726,0.7325,0.6955,0.6955,0.6955,0.8420000000000001,0.8420000000000001,0.804,0.9059999999999999,1.065,1.065,1.005,1.005,1.242,1.297,1.321,0.23657055100000002,0.9620000000000001,6.998646633,6.565573227000001,6.3645945589999995,6.33029104,6.346895056,6.1702383329999995,6.31455246,7.024505551,6.719810494,6.696871462000001,5.063625528,5.36849621,0.961,0.5165,1.62,1.699,1.699,1.699,1.62,1.7409999999999999,1.7409999999999999,2.076,2.136,2.162,3.734,3.7560000000000002,4.78,4.843622375,4.842056578,5.086618184,5.078479993999999,4.672,4.886891357,4.2,2.612,3.028,2.182,1.9180000000000001,2.434,1.5319999999999998,1.0290000000000001,1.0085,1.4909999999999999,1.041,0.9620000000000001,0.833,0.852,0.6155,0.7325,0.7325,1.198,1.198,0.9420000000000001,1.3019999999999998,1.274,1.274,1.548,1.3869999999999998,1.456,1.5219999999999998,1.5219999999999998,5.420295188,2.778,4.22,5.24592901,4.496,3.926,4.343999999999999,4.372,4.368,4.436,4.584,4.24,4.24,4.636,4.848,4.8368451310000005,3.864,3.3760000000000003,3.3760000000000003,3.202,2.81,5.2281587080000005,4.556,4.848,4.848,4.848,5.088,4.776,4.776,4.452,4.348,2.214,4.636,7.077705833
4.829152107,0.6215,0.6215,0.549432625,0.535517794,0.613,0.5525,0.48925,0.6215,0.47875,0.36275,0.0,0.1245625,0.10050806400000001,0.40275,0.45625,0.37,0.33275,0.33275,0.33275,0.5720000000000001,0.5720000000000001,0.441,0.5429999999999999,0.785,0.785,0.6425,0.6425,0.879,0.956,0.958,0.1845,0.653,6.843812169,6.411854898,6.234693716000001,6.21431721,6.213544262999999,6.010990078,6.13765364,6.803359822000001,6.490710086,6.463278589,4.943371825,5.266427561,1.057,0.613,1.815,1.893,1.893,1.893,1.815,1.935,1.935,2.27,2.33,2.356,3.928,3.95,4.9719999999999995,4.9719999999999995,4.9719999999999995,5.000086397,4.984376054,4.868,4.936,4.396,2.806,3.222,2.376,2.112,2.628,1.726,1.153,0.8705,1.34,0.838,0.653,0.7535,0.5425,0.252875,0.37,0.37,0.835,0.835,0.5795,0.9390000000000001,0.9645,0.9645,1.3459999999999999,1.185,1.253,1.319,1.319,5.188966717,2.972,4.412,5.1577782999999995,4.296,3.7239999999999998,4.14,4.168,4.164,4.232,4.38,4.0360000000000005,4.0360000000000005,4.436,4.644,4.644,3.662,3.1719999999999997,3.1719999999999997,2.998,2.6060000000000003,4.985037238,4.244,4.54,4.54,4.54,4.78,4.468,4.468,4.14,4.038,2.011,4.4319999999999995,6.855572112000001
