0,22.34279633,23.04099846,24.49596596,24.22395134,25.95690918,26.80178642,27.01281738,29.19004059,28.48420334,28.1446991,28.80899811,29.33572769,31.15315056,29.17960358,30.67591858,33.27796555,34.59764099,34.38613129,34.69171143,33.42276382,32.56076431,41.94901276,41.97338104,41.84202194,41.72626495,41.61323547,40.05565262,40.57032013,40.88586426,40.35758972,38.68586731,38.46821976,38.06219101,38.9745903,41.09294128,44.64884567,44.78027725,44.25892639,43.46670151,30.434412,29.58042526,31.34944534,31.53227615,31.31760788,31.36973572,31.79441834,33.94654846,34.0977211,32.50761414,32.50812531,31.46620941,31.07964897,31.32372284,31.49045372,30.66046333,31.52242279,31.55291367,33.69161224,33.71295548,34.89592743,33.03583145,32.96656418,32.85915375,33.75134659,34.90135574,39.90484238,39.85599136,39.80496597,39.99079895,40.138237,40.21039581,40.20526505,40.42430115,41.99577332,40.69878769,39.11629105,37.77444458,39.77602005,37.54080963,37.48050308,37.43602371,37.62091446,36.31368637,36.04138947,35.44500732,33.73957062
22.34279633,0,1.822,3.624,3.442,5.776,6.696888462,6.671030774,10.15075912,9.443554661,7.46407203,8.077184365,8.459093403,10.72939868,10.86340933,12.3403676,14.73096204,15.77012853,16.4636185,16.9345776,15.2459113,14.3533242,26.6700877,26.76937224,26.58761165,26.36845621,25.96633098,24.10071913,24.46281467,24.35965289,24.22121029,21.72379207,21.43145727,20.79466932,21.49001917,23.90020242,27.63163649,27.80192208,27.37466724,26.33440442,10.36844823,9.257857175,11.01679007,11.45819191,11.32460905,11.21153446,11.63318403,14.25220983,14.1698804,12.21053074,12.21115185,11.01456857,10.53398324,10.8701197,11.1533416,10.62822023,11.26691542,11.46770211,13.84927343,13.92404938,15.11393756,13.0271372,12.96952861,13.34605411,14.27607428,15.30483489,21.09673186,21.05572887,21.0007598,21.22000753,21.39994959,21.48853769,21.48222322,21.74861458,23.687196,22.08120263,20.14907184,18.56504032,21.20967164,18.28297004,18.19528176,18.1397938,18.35954197,16.78289984,16.46329996,15.76756066,13.78177657
23.04099846,1.822,0,1.802,3.436,3.954,4.543456,5.270545,8.747188247,8.022401884,6.283783204,6.986799456,7.569657439,9.752365112,9.424348566,10.92786356,13.40000817,14.52298856,15.10415875,15.56917562,13.88407839,12.97331804,25.27916879,25.37534228,25.19423508,24.97839435,24.58934899,22.71763893,23.09637923,23.02851945,22.85307285,20.382212,20.09127426,19.46499431,20.20539556,22.64120024,26.46696828,26.63531861,26.17285171,25.14453411,9.16864295,8.073116935,10.00502414,10.34181935,10.1641887,10.114237,10.57822924,13.19182092,13.28459991,11.47589637,11.47662004,10.43331548,9.932829146,10.32664178,10.69012444,10.46482738,10.86151745,11.16314512,13.38762797,13.49449565,14.46426979,12.5503659,12.51301758,13.14943279,14.00181027,14.82843459,20.30605061,20.21110025,20.14545713,20.37111551,20.54624409,20.63178085,20.62570662,20.8870826,22.77202284,21.21550947,19.38668369,17.70597549,20.18578314,17.42631535,17.36804402,17.31792821,17.5441585,16.03347585,15.75034456,15.10407676,13.2149568
24.49596596,3.624,1.802,0,1.635,2.318,3.85,4.576,7.200573448,6.534628392,5.016,5.333988,6.980324,7.997038632,8.008448682,9.399438642,11.72282367,12.78105649,13.46267084,13.93632874,12.24655673,11.36645765,23.68711666,23.78943991,23.60706381,23.38475825,22.97244898,21.11163974,21.46320995,21.35107213,21.22249506,18.71652856,18.42397962,17.78608404,18.48732206,20.90721183,24.69892886,24.86769192,24.41445617,23.38243862,7.404897772,6.304494879,8.240368782,8.565965076,8.392184135,8.338429688,8.805552645,11.41756948,11.55313057,9.822824402,9.823603513,8.88853633,8.378621354,8.811187331,9.233689526,9.281471392,9.450818021,9.83626865,11.9080643,12.03912957,12.84853542,11.06537973,11.0440538,11.8971418,12.67163531,13.32890667,18.60332025,18.48628916,18.41669864,18.64455536,18.81774909,18.90209835,18.8961166,19.15547936,21.02207832,19.48219283,17.69801074,15.97813088,18.41393423,15.69969682,15.65323305,15.60543794,15.83411347,14.35701634,14.09378708,13.47768587,11.65946506
24.22395134,3.442,3.436,1.635,0,3.05,5.334245,6.06,8.239448804,7.611654584,5.749526,6.06624,6.162675845,8.425539552,9.109591079,10.43864522,12.61813725,13.55426532,14.39582427,14.87745938,13.18731422,12.33977123,24.65304685,24.76052768,24.57723226,24.34957049,23.91627111,22.0675669,22.39209993,22.22712321,22.15434627,19.61138597,19.31721387,18.66488766,19.30156414,21.68432164,25.35470186,25.52573961,25.11587622,24.0695963,8.131307765,7.015669532,8.713423249,9.174678558,9.060258195,8.922332919,9.334066251,11.95240717,11.88001644,9.971894908,9.972564658,8.861228934,8.366723088,8.742593034,9.087047812,8.848037395,9.24886486,9.54177303,11.78703464,11.88786317,12.92325292,10.95224236,10.91060051,11.52857611,12.38001937,13.23217066,18.84076618,18.78043047,18.72214516,18.943428,19.12195272,19.2096512,19.20340649,19.46840187,21.39413414,19.79989131,17.90448054,16.28437345,18.9057758,16.00288221,15.92447559,15.87080684,16.09295834,14.54207646,14.23958515,13.56957403,11.64193074
25.95690918,5.776,3.954,2.318,3.05,0,2.284,3.01,5.327296,5.376619,2.7,3.016,4.664,5.443129,6.651315838,7.873996558,10.00584965,10.99626912,11.78044453,12.26231178,10.57229076,9.730885037,22.03976653,22.14816223,21.964705,21.73613444,21.30095198,19.45311886,19.77694907,19.6214996,19.53906419,17.00057056,16.70670848,16.05789454,16.72121012,19.12634792,22.89464196,23.06354472,22.61498816,21.58086802,5.795926,4.94,6.478861439,6.764776649,6.587167339,6.541691691,7.021747216,9.627299466,9.850223277,8.260152104,8.261015764,7.510165567,6.994278651,7.479763295,7.983442339,8.412387469,8.26311399,8.758986204,10.58680161,10.75033608,11.32394983,9.745737691,9.747565094,10.8830775,11.54502892,11.967239,16.93423105,16.78376241,16.70806763,16.93915841,17.10917757,17.19159568,17.18576391,17.44175549,19.27769445,17.76552374,16.05105721,14.27354385,16.62890202,13.9974439,13.96982695,13.92574983,14.15786445,12.73551879,12.50308929,11.93423095,10.23168149
26.80178642,6.696888462,4.543456,3.85,5.334245,2.284,0,0.727,3.044,3.092,4.984,5.3,6.944,7.72693,5.676,5.248463,8.142258241,9.440486945,9.808608006,10.26927269,8.58766314,7.668614879,19.9767007,20.07442903,19.89295511,19.6755609,19.28454021,17.41294543,17.7941865,17.75444945,17.55027087,15.09886353,14.80959212,14.19610288,15.00595064,17.48384721,21.50681186,21.66972433,21.12631717,20.12956187,8.08,7.224,7.933033,8.967703,9.497277,8.506243,6.330495151,8.751144856,9.505082701,8.466710483,8.467764639,8.198017152,7.704655372,8.261561633,8.882517141,9.832039261,9.251695979,9.892643555,11.24536467,11.4644217,11.5091055,10.43785781,10.48302147,12.03156967,12.50948455,12.50478071,16.57029827,16.29235521,16.19195431,16.43388718,16.58846577,16.661665,16.65654482,16.8950281,18.56730104,17.20230479,15.7766709,13.81013874,15.67749863,13.54871408,13.59745568,13.56848881,13.80939283,12.6055379,12.47336015,12.05222129,10.68415652
27.01281738,7.092154,5.270545,4.576,6.06,3.01,0.727,0,3.77,3.82,5.708,6.028,7.672,8.454019,6.404,5.975552,8.077558596,9.273880383,9.792845117,10.26363013,8.574887367,7.690103104,20.01084535,20.11359115,19.93111377,19.70842725,19.29739732,17.4353801,17.79178984,17.70610811,17.55027504,15.06152047,14.77017296,14.14248326,14.9014307,17.35853663,21.31180109,21.47641863,20.95848809,19.95057141,8.808,7.948,8.660122,9.694792,10.224366,9.233332,9.233332,8.413687727,9.0807059,7.975269672,7.976310535,7.6747554,7.179670597,7.734932154,8.353275566,9.305071444,8.720986773,9.360919299,10.72767687,10.94416047,11.0271807,9.917559338,9.960786176,11.49992188,11.98070485,11.99571495,16.16380777,15.90523447,15.80869388,16.04919214,16.20648716,16.28129302,16.27604924,16.5177306,18.22045039,16.82814265,15.35617749,13.41465591,15.37383413,13.15044731,13.18767823,13.15642621,13.39647932,12.16067793,12.01611544,11.57799172,10.17843458
29.19004059,10.15075912,8.747188247,7.200573448,8.239448804,5.327296,3.044,3.77,0,2.822,8.028,7.772,8.777087,7.90666,2.634,2.204,6.022917,6.564625328,6.446035392,6.886085927,4.751177,4.032,16.53419598,16.62890866,16.44805866,16.23399224,15.85927526,13.98040785,14.38677838,14.41820417,14.14028874,11.74961671,11.46512126,10.88229874,11.81392106,14.33816529,18.58386793,18.73915418,18.10265242,17.15198835,6.028,6.656,7.559099,6.524,6.492,6.984,6.985889,6.947581724,8.419698422,8.321491571,8.322667924,8.763518471,8.372872421,8.946466647,9.651144858,11.23325069,10.10379815,10.88627594,11.45171407,11.73389443,11.01217992,10.75957492,10.86240335,12.89142025,13.07172465,12.44700091,15.02634019,14.58140769,14.45033773,14.69932155,14.8278808,14.88622137,14.88223001,15.08967305,16.50038898,15.36571331,14.38574615,12.23634929,13.36682928,12.00847228,12.16326652,12.15729003,12.39859454,11.57540285,11.59656958,11.41782086,10.64145129
28.48420334,9.443554661,8.022401884,6.534628392,7.611654584,5.376619,3.092,3.82,2.822,0,8.076,8.392,10.038751,10.729467,5.456,5.028,8.845724,7.406357845,7.260390662,7.691433774,7.573984,6.854232,17.2861855,17.37637062,17.19658757,16.98739352,16.62972631,14.74537548,15.17070333,15.2314975,14.92277826,12.56087111,12.27811368,11.70405299,12.65396052,15.18103987,19.43188231,19.58724114,18.95020446,18.0001526,8.848,9.48,10.381906,9.347236,9.312,9.808696,9.808696,7.647825446,9.001098262,8.704621937,8.705788637,8.991859835,8.571101115,9.149459137,9.843586742,11.28754949,10.28163443,11.03811203,11.79120029,12.06151914,11.49881252,11.06720833,11.15792165,13.0911248,13.34228377,12.85146194,15.72511078,15.30520181,15.17847023,15.42698859,15.55975937,15.62044666,15.61627859,15.82875671,17.27782291,16.10990828,15.05753159,12.93114349,14.16897797,12.6968043,12.83433327,12.82438691,13.06664228,12.17087462,12.16294028,11.93529216,11.02883755
