500
191	133	0
12	300	23583
275	238	15363
229	236	24712
172	59	25148
355	231	3281
168	335	17285
121	482	29992
249	119	17737
96	369	15012
287	23	8712
495	327	24023
465	267	19428
112	379	32780
262	29	3852
316	445	7647
81	376	14171
332	326	29287
344	286	27782
235	19	27575
141	22	3815
392	220	15049
251	380	18724
269	196	15342
114	78	22278
344	379	30788
91	294	3036
44	354	20251
84	124	11105
436	106	31926
339	477	2665
105	184	312
18	167	8416
445	169	15821
372	221	2209
283	79	20908
79	174	3657
80	107	1243
83	350	30898
125	340	17774
19	418	9801
447	334	15876
37	219	25133
392	198	11062
121	137	30980
69	70	26558
207	34	20877
113	137	28097
211	3	23574
478	72	5387
259	473	16671
204	44	26409
230	407	14143
365	184	28168
411	132	16636
151	156	26442
368	52	15408
290	202	11469
343	269	29637
254	335	27386
263	365	7855
463	42	2421
184	376	1885
433	145	10675
258	214	10724
75	229	30807
43	51	17702
96	243	32093
227	444	27141
204	199	21754
120	192	30076
74	86	19475
456	221	13747
275	405	15136
368	491	6351
111	449	27561
91	192	22360
85	243	11497
226	258	13744
425	254	12888
151	453	9066
395	290	25756
402	43	22831
324	211	12532
97	334	8994
74	350	18906
237	74	24611
386	278	15270
467	495	19504
317	317	32007
111	12	16327
211	424	15744
75	333	17738
419	350	30668
430	15	26684
216	211	3659
269	205	17799
112	355	7643
158	113	24282
16	184	15254
254	456	2991
465	290	22432
431	400	20490
347	82	28176
478	271	26419
350	269	31790
214	36	1385
64	348	30353
76	331	31375
463	492	12936
34	56	13336
197	467	7966
383	281	2571
416	481	1308
270	5	27930
69	101	17024
6	15	1309
384	124	22728
9	372	9796
480	49	24097
455	276	12494
320	39	801
455	344	15723
450	12	33016
346	55	3612
231	252	7000
417	371	20314
23	177	26838
156	320	27868
13	174	25079
341	39	22646
142	105	10206
48	47	16079
353	411	18458
420	267	27930
75	436	5126
255	62	8047
193	364	28570
258	299	460
411	411	27276
26	203	10833
253	163	15169
97	28	6446
119	200	27899
139	292	1044
124	396	15237
111	117	18446
163	41	23121
469	413	17206
409	162	2817
254	441	25313
187	202	30927
126	12	2985
445	431	32980
184	337	19129
258	242	13385
151	303	7191
76	215	11814
236	172	12814
172	94	29473
276	491	3318
486	61	7882
462	215	17938
323	460	9383
246	304	1103
106	344	18527
241	330	2557
137	10	10439
206	335	15037
74	380	9981
437	477	30565
64	405	10092
142	209	25500
259	350	30271
132	27	1560
135	125	23436
400	43	30991
352	37	29736
420	389	19090
80	112	31422
249	238	29825
13	374	13267
251	446	15498
12	224	15587
23	71	29086
88	305	22327
358	312	24044
171	4	7123
315	103	17752
380	461	19629
228	396	24134
228	259	28299
235	399	1388
489	143	20498
146	273	20518
157	453	21292
237	63	3739
214	123	24015
296	380	14041
164	413	8104
499	86	1503
14	254	22472
433	17	25165
184	345	21207
373	496	22711
30	397	28545
105	157	28545
436	165	11423
397	339	17282
182	154	15712
445	78	25931
43	141	27094
359	454	27215
311	415	2599
28	302	11450
210	349	23336
442	73	27150
393	227	4272
286	341	32359
475	440	16187
413	228	5433
320	459	30065
484	269	28763
10	218	7631
390	472	11575
231	295	5813
262	97	13616
492	39	7412
157	413	18125
417	28	29673
240	458	22260
34	7	27421
53	55	16853
283	176	23568
183	114	22011
182	500	22281
420	465	27477
370	401	6520
230	269	7828
466	494	9474
111	236	12687
449	247	19471
183	195	8296
25	209	12715
61	271	8833
166	193	10422
364	173	427
286	64	2629
424	384	28896
256	8	22504
29	243	18584
207	441	26366
271	203	18600
322	429	3555
345	270	23290
86	271	18506
347	393	19371
169	143	14352
434	321	18268
428	421	11854
394	188	17977
204	94	21689
475	352	8699
379	401	1408
38	238	9823
402	83	13017
370	215	31420
219	384	24361
233	266	13368
330	204	18972
474	466	12471
416	33	3250
275	39	1980
235	69	29602
381	498	6596
251	144	8139
368	152	21729
193	366	4473
287	476	24056
494	103	1652
266	124	29880
324	214	32146
395	92	27912
152	151	9013
464	304	21635
65	340	24116
401	127	26131
271	465	15045
463	93	7908
11	64	7755
33	329	27054
313	54	30215
87	478	24148
313	100	13438
155	104	8831
78	457	27196
372	377	23854
141	165	31766
429	16	2247
206	266	23915
12	297	605
212	402	15777
52	101	4976
230	457	13331
369	304	31984
373	120	12810
37	495	32024
195	26	18337
43	309	27283
257	340	9607
74	375	13680
341	452	3251
10	160	23669
490	156	30133
443	207	12280
346	459	18924
317	52	23664
474	411	5101
493	316	11391
135	99	17001
343	250	22390
215	183	21479
182	255	5696
245	141	10730
122	117	4110
234	81	9961
182	4	15145
260	283	6567
224	464	918
22	359	32826
45	464	20200
304	161	1887
208	207	21454
67	340	4297
431	276	3973
98	186	27266
125	337	15136
446	151	9432
397	446	3864
78	183	32399
98	203	32830
471	273	11632
255	285	21208
79	346	24470
450	110	32392
402	399	22351
485	161	26995
76	8	28167
405	225	15739
225	114	15499
213	65	6867
494	218	13992
346	297	6933
490	376	3280
253	483	23567
74	138	16945
138	194	5589
207	317	9892
211	91	7567
306	241	6610
14	245	11102
313	354	9910
153	254	11778
425	337	22170
20	397	24503
197	113	17866
326	343	15209
464	396	2238
25	193	25061
287	163	3633
459	359	9994
377	195	24341
297	47	26770
199	71	21201
108	371	21702
215	271	18032
131	343	9889
454	256	24153
79	275	1346
378	189	28036
53	345	1261
247	168	20473
400	351	30593
416	123	27595
76	414	639
293	270	6650
367	145	22875
398	247	31395
22	45	23144
220	342	4108
145	155	21112
346	441	29568
410	210	23482
37	89	32304
435	334	8017
230	309	1582
398	16	3023
155	64	17634
203	406	1215
21	8	25803
300	179	1082
479	407	22435
469	492	12473
313	390	18224
151	302	10404
57	393	10318
161	48	11080
4	461	3375
347	477	5640
291	291	27356
34	120	1181
38	144	26221
337	187	29977
216	41	9500
146	403	22092
218	360	16167
391	32	6643
332	240	30540
397	127	17882
65	424	21258
412	258	31933
13	438	9557
137	236	13713
259	244	12549
330	104	3501
462	252	14769
329	399	10916
129	345	6448
44	463	30369
241	290	22400
278	317	11197
210	195	24095
