50
42	83	0
21	28	310
86	93	972
25	37	1558
15	65	1824
26	89	1602
83	32	717
1	62	1057
73	24	1952
71	25	278
37	67	2394
50	1	378
52	37	113
56	52	297
41	95	1330
63	30	1641
73	2	402
25	22	1856
95	47	1584
44	54	603
83	90	386
17	61	2232
91	43	559
40	1	2461
74	4	104
85	18	2014
58	58	1669
47	28	2097
55	56	2158
72	35	844
66	4	327
59	48	1309
93	52	2174
51	19	1956
96	24	623
99	56	1971
11	87	1199
32	36	2181
72	91	144
0	80	160
51	65	1271
28	7	1177
55	33	1893
53	35	1440
0	13	1623
78	30	2271
99	58	2185
15	97	1221
79	23	1508
46	100	712
73	99	531
