50
72	57	0
31	21	753
89	96	1568
4	38	1770
73	87	1061
56	60	1011
42	73	2499
10	84	2365
41	72	1862
10	40	1709
53	48	2050
66	50	361
4	25	2052
67	14	535
40	47	692
65	63	1316
58	17	1902
27	19	271
70	5	1273
72	98	632
71	66	1234
74	5	1813
99	62	227
64	53	1167
55	24	795
99	60	1684
71	52	880
37	39	2016
95	81	2034
86	61	439
79	21	2433
66	82	1581
43	88	2033
55	29	2342
95	49	553
41	36	2434
80	82	1642
78	4	663
52	85	277
52	12	114
25	31	791
48	22	1231
0	99	487
44	17	2023
29	89	85
10	16	1440
15	39	639
35	4	1461
7	61	279
67	21	865
78	8	1946
