500
156	417	0
278	408	16183
195	113	741
348	444	27563
204	179	6493
44	157	5959
213	37	1683
320	278	20454
12	124	32953
182	85	3383
127	39	29965
60	354	9236
278	225	29872
82	101	25386
468	252	15898
15	316	15044
102	54	25176
396	141	30672
249	167	9498
105	202	28104
477	325	2410
414	37	21689
359	464	25869
258	340	18107
83	495	23892
258	449	10237
268	391	3551
255	313	29984
404	435	30584
376	357	1844
45	212	9182
387	482	745
145	152	15245
362	119	29748
185	221	15614
427	75	785
473	84	9947
85	91	7052
259	309	11616
414	341	10011
65	454	21086
121	308	18478
359	102	31053
246	254	31324
468	183	11490
11	225	27008
373	155	5139
92	299	9348
274	372	25031
324	31	13988
64	218	15326
109	302	31279
108	340	3903
34	11	21219
460	50	25921
477	334	17881
421	229	12765
206	481	31459
60	311	31961
244	173	31598
109	171	20635
6	280	5549
354	5	7467
486	329	22430
431	14	2226
5	331	11519
149	491	18133
276	134	2263
248	115	17846
316	254	16422
216	55	26465
466	388	27958
71	192	28387
27	55	26115
239	47	8952
287	78	2091
422	243	18702
454	361	8946
92	75	11970
252	148	11357
10	20	18815
207	236	1800
408	264	19279
380	339	3600
214	73	13649
67	44	24430
480	84	32112
229	89	11317
385	354	13159
173	382	4192
464	230	15571
241	497	18218
454	382	12505
28	76	33118
392	69	11322
399	349	25220
359	470	15703
309	234	32683
10	153	1954
201	201	27970
280	18	19541
497	370	10870
413	287	26099
440	36	9698
188	367	27163
315	81	16409
5	170	31854
301	471	19261
204	213	27399
480	295	19395
266	84	30550
268	39	13711
279	87	2434
270	73	12570
328	162	8829
349	20	22939
172	396	1393
397	485	28647
374	205	27751
102	344	24259
257	24	21675
199	34	14453
338	67	33060
489	58	23812
127	2	13133
140	155	5997
425	106	1394
25	343	10867
24	235	27166
127	271	25094
439	189	14121
259	110	9102
71	291	32856
136	411	8141
429	268	29418
47	147	5747
323	257	4403
150	391	5801
141	13	26016
156	329	18763
128	154	10394
413	61	17696
287	10	27494
166	400	26247
301	416	19004
493	110	23641
123	19	26044
196	304	3855
108	430	1348
159	433	7728
346	299	1361
433	90	2541
70	141	14357
73	66	8846
295	490	21050
481	374	16008
67	216	25987
286	181	19512
470	64	28742
14	364	31239
270	275	20271
61	136	12547
361	330	25356
254	445	8290
371	180	8427
492	102	4297
95	10	27254
249	336	19324
134	389	24546
448	240	4602
383	371	3948
470	297	2730
257	374	2395
323	448	4692
296	426	6788
220	406	12022
45	96	26959
102	163	5470
340	190	3007
353	398	27315
398	48	10984
236	236	10803
350	4	12128
309	65	5909
105	358	14058
335	359	26102
193	419	3682
460	217	30781
463	458	19675
164	62	13960
292	145	18131
264	212	24401
193	305	25143
464	270	10932
448	58	28507
242	38	24997
181	182	23401
74	416	1827
488	276	15354
258	468	5301
27	43	3146
373	134	14004
216	288	525
112	270	6167
404	434	3145
31	490	24231
186	159	11514
454	485	15907
232	469	29433
75	300	20226
278	283	24849
500	261	10244
167	372	23523
263	493	29508
89	209	25037
67	257	14406
396	81	24627
276	41	32544
145	23	26572
419	107	5897
252	413	24080
220	462	3979
410	299	31189
425	441	11265
136	293	19739
438	365	29316
123	105	3803
30	473	25067
253	45	21946
140	78	15471
437	78	27866
36	157	1372
161	247	30848
340	325	29125
376	58	6502
200	395	824
133	143	8405
108	474	30175
98	284	22928
143	313	1465
331	125	11883
139	339	24210
483	154	1755
67	100	1634
292	273	31602
122	52	33134
19	50	11856
293	408	25566
224	460	28604
436	494	18886
9	220	24425
102	315	11073
124	15	1887
150	290	14554
89	225	3025
397	350	30252
196	453	27852
337	364	4116
59	451	19612
172	82	10164
87	266	9619
200	60	1327
23	180	5088
294	267	29412
442	279	17096
14	321	5296
347	224	291
102	66	24833
257	60	11456
377	437	18922
423	124	28645
310	317	16562
62	405	3918
272	347	32185
255	409	27994
235	374	19094
398	375	22802
447	12	32005
343	416	13342
324	5	21451
122	401	24008
104	346	2338
396	179	20717
2	361	19758
17	449	9107
400	208	13480
346	374	5254
329	493	6156
215	251	21476
261	460	28431
178	329	1899
475	448	14101
434	92	23112
12	86	24100
74	94	24373
495	412	31312
27	167	14207
311	375	21375
365	81	16075
435	429	17922
341	495	1981
408	163	28364
304	257	20007
231	174	27157
394	400	17569
201	141	18879
140	404	24436
436	290	16340
361	49	15284
123	223	12965
15	444	11160
248	289	387
371	56	21353
321	478	25889
167	320	26335
362	15	5653
119	150	2413
167	127	10347
448	447	16229
121	171	12397
290	403	18051
65	94	24557
154	219	28865
493	404	7081
296	19	28920
85	130	26375
168	83	3580
351	456	30935
323	189	23050
396	492	18154
416	173	10097
69	380	20211
196	8	33119
22	190	7314
131	7	27838
430	311	16883
48	451	11094
405	288	17189
437	247	31108
349	307	12235
308	417	23330
283	281	5902
239	21	24470
401	248	12843
5	328	10504
377	20	26569
431	311	9484
174	299	8256
369	303	32216
396	208	24616
410	392	19137
421	436	8400
265	376	16111
351	459	5000
409	353	3520
33	34	25640
423	295	24123
178	415	25394
136	159	29807
323	14	5170
489	375	24831
183	428	27064
235	293	26070
121	64	7591
387	408	22444
291	303	12561
46	449	20885
182	404	19300
492	149	22973
110	107	20481
193	293	10196
405	133	27970
115	351	26596
310	37	16365
470	287	11243
371	122	26871
304	372	29313
311	351	31885
50	71	24068
183	482	4321
455	341	15573
285	362	18876
1	412	2604
130	89	4026
234	384	27273
470	498	9139
116	213	14314
151	169	8753
315	418	2701
299	416	15591
56	86	31684
124	451	12185
431	2	14112
337	187	8048
306	485	31309
460	377	21204
228	255	16813
36	39	11870
441	408	7602
10	381	20801
447	334	5097
294	164	14691
207	149	12669
285	225	19138
407	473	1085
340	88	25919
412	127	1171
493	399	28407
302	89	29791
415	101	31255
134	269	14842
381	86	3582
316	449	29753
279	251	31186
236	455	25935
396	183	26344
42	393	11048
26	403	2451
198	29	7784
151	395	27900
226	133	21255
208	355	32204
258	375	7776
215	379	31303
306	98	31059
275	24	10757
367	44	14260
204	463	5783
281	358	26620
328	183	14054
458	460	32753
189	417	23874
383	97	22519
185	277	11379
26	172	11367
420	291	8946
60	155	17562
255	284	25915
18	181	28359
356	320	20830
281	134	9544
227	151	4942
43	325	14237
12	380	15743
140	62	18738
75	286	9705
382	222	22628
119	19	21751
285	120	5825
371	116	10110
328	284	16560
90	42	25027
154	438	1299
412	207	22459
320	290	28439
309	164	25230
21	443	31503
159	444	12409
401	14	17151
220	220	5844
360	278	26661
489	273	5514
488	429	15930
244	440	16684
18	279	21366
261	14	15542
448	467	1265
490	291	20908
201	20	13315
189	223	17261
493	335	1577
295	373	25038
272	410	12852
38	129	25783
386	406	10045
69	385	20501
365	364	20522
119	127	10779
456	163	28972
449	148	19346
306	31	30139
108	330	15664
429	209	30490
274	195	6911
351	81	26826
172	195	7162
72	343	4132
366	420	6552
234	64	17625
407	201	17370
145	187	5815
128	291	220
29	322	20954
90	93	13849
172	392	12418
448	126	4481
324	472	27583
248	190	23602
21	392	31269
425	431	14078
205	439	20043
