500
410	391	0
302	320	6175
314	34	17720
481	428	22559
146	293	28084
255	499	11510
106	325	25211
131	330	23997
113	196	31222
191	82	9168
192	31	30408
204	275	29328
76	30	12229
136	48	29826
464	489	19355
159	470	20902
160	215	18725
458	412	28879
19	479	6960
440	240	2410
433	396	17159
158	352	27433
279	369	28207
38	318	19271
60	495	19546
224	147	27613
174	67	14480
135	437	20890
16	69	18137
48	431	12612
383	293	14119
295	240	11106
357	487	21750
401	254	10351
146	154	22276
229	499	17659
64	413	1328
480	464	3101
126	41	9993
111	152	29863
437	108	28770
4	392	27369
348	330	4424
467	145	30447
65	39	7597
388	356	12987
187	404	577
124	89	6397
345	304	23042
463	475	9341
428	479	30798
214	236	28243
73	367	23054
275	296	6454
385	250	26016
250	257	26267
94	110	21509
434	235	7336
82	342	16141
262	343	5683
15	191	27985
31	324	21829
497	82	5605
491	106	32550
480	217	13878
116	283	3919
367	77	15168
149	307	15677
9	236	28675
239	390	3917
62	107	10499
247	385	22443
395	29	27042
57	174	27759
11	327	15117
469	304	8127
173	227	14801
493	416	2774
201	290	32842
131	209	22345
137	231	5909
472	465	8534
229	275	8012
182	402	3459
437	449	1234
207	363	13029
425	426	4985
281	118	30113
224	346	15570
55	284	31059
33	213	21249
430	129	4184
361	305	25344
430	288	15478
452	195	1661
172	143	30819
205	302	2160
286	385	31378
46	102	774
349	33	12392
439	388	32450
156	411	24160
12	227	4012
426	365	13314
476	493	234
252	218	28835
313	132	13591
378	246	16007
419	34	13718
138	176	3415
168	165	12865
130	481	27208
89	341	2057
452	486	27004
115	290	10402
76	45	14761
110	391	29737
201	310	21002
123	229	19076
144	364	9337
65	358	8301
114	209	23153
280	417	426
434	413	12283
200	477	29787
54	393	11645
34	273	24903
415	125	13694
208	211	4067
4	288	16752
499	275	20498
183	107	20787
63	245	15555
101	412	1427
325	355	21663
288	179	14938
418	281	18792
244	66	26208
132	106	23396
112	215	26444
75	148	29542
256	331	11542
500	295	22119
323	304	12787
1	229	11290
118	390	9092
27	196	17097
378	220	1196
424	195	1348
254	148	30028
452	235	11312
101	205	9674
481	55	1982
389	176	16232
329	439	28855
317	64	11950
428	18	7461
463	460	19367
280	208	19812
44	76	23235
417	164	1074
110	468	22620
294	395	23965
259	210	5791
338	434	24353
198	26	30118
100	197	19013
219	163	7263
212	426	18339
435	5	23787
99	359	6514
342	203	28739
160	7	2763
33	328	18114
357	195	704
158	327	5289
425	239	29522
436	279	5937
159	417	11980
318	233	19232
462	112	20161
113	134	32527
135	274	13378
166	104	11887
87	93	29388
409	99	19549
435	13	22460
372	200	699
189	492	3518
466	61	9832
476	141	19155
135	271	3109
8	131	4836
194	154	23879
248	10	30745
434	273	15456
472	330	22542
318	137	445
186	204	4010
357	405	4401
96	210	29827
479	78	2367
94	251	29138
485	454	30490
446	301	17858
402	363	5115
150	134	7774
336	449	30896
164	467	18131
122	6	13819
453	125	17630
378	140	10543
58	143	6308
274	278	13395
147	426	11687
99	273	30754
247	380	21194
453	143	18163
102	126	32703
145	189	27947
380	214	11527
123	17	10933
158	465	10868
13	233	30479
408	331	22590
98	323	3991
430	417	31708
312	476	16910
424	58	18909
83	378	25625
180	83	7574
