500
324	133	0
21	375	29451
109	227	8055
40	466	18148
233	130	1540
107	130	12200
74	342	7632
74	5	24081
375	409	28756
219	254	11552
401	23	3333
265	73	2467
230	204	20569
135	480	19536
198	29	7641
91	462	4461
265	97	8382
144	314	679
316	196	32545
371	245	22410
157	361	2428
37	75	2986
233	299	14204
159	105	31736
323	354	28469
403	497	16181
236	491	22375
451	216	15046
267	487	2002
241	398	31179
430	290	6273
200	190	10389
239	244	471
383	407	8455
47	139	11241
145	87	25763
206	277	16764
233	255	4657
76	27	11006
458	492	16127
134	50	13900
313	128	7236
203	167	2142
196	141	521
82	55	19218
123	85	20071
60	243	29609
68	127	24930
115	88	32797
322	33	11884
290	214	29107
18	154	9221
20	83	7870
205	272	15482
427	185	17244
114	361	8801
342	18	8241
8	97	15342
82	340	16148
255	206	12536
230	373	15421
17	462	11788
449	432	14906
191	418	31704
91	159	10761
495	210	1181
113	342	16347
347	498	29834
66	1	5595
412	368	27647
183	201	4173
471	299	24855
311	297	21515
500	492	11206
229	65	14626
88	158	10672
92	419	19190
110	90	2755
35	166	16591
265	93	23821
194	2	8569
391	100	16372
161	213	11528
193	61	11508
141	268	13432
269	425	15553
323	266	28694
80	286	16878
231	438	21323
253	44	27275
79	164	28537
357	136	11245
379	189	17439
42	174	16109
336	20	13577
191	77	25008
279	178	11167
451	1	5762
159	280	4560
319	178	28314
369	136	11975
144	465	21875
402	338	9197
193	189	26076
120	13	2413
187	123	14446
144	222	7030
427	167	11280
130	192	26890
408	57	21007
446	334	12237
72	183	10031
28	265	17073
70	355	8773
408	261	4392
194	73	29163
202	374	29337
356	154	13583
54	140	23820
264	268	7409
326	104	24304
172	241	24609
16	92	20221
366	173	6842
209	454	30088
254	221	20894
38	216	16411
216	117	24359
452	355	8088
96	244	13070
289	143	11393
485	361	22169
420	265	12300
180	294	2618
492	162	19975
451	174	12649
22	313	18866
33	50	3033
364	392	32430
447	463	15413
312	17	13504
81	293	7104
363	35	32476
132	473	9035
391	56	21048
329	389	8527
259	176	21284
68	47	29825
132	109	29493
342	332	30568
6	157	15543
118	446	15227
213	255	21560
46	342	4953
434	6	5650
144	238	28712
461	439	5562
342	37	11949
250	430	8574
33	238	15306
10	491	20266
24	155	6728
354	376	28843
18	27	11592
275	220	11410
21	352	28057
463	146	3174
326	17	27546
229	62	15068
443	51	19583
52	81	1658
135	89	3008
7	291	12564
442	359	32721
107	304	444
335	289	31051
307	300	30497
388	44	28817
189	25	31904
114	88	14626
113	430	18117
352	81	29666
310	415	22116
346	208	25657
230	380	29410
408	251	24025
122	34	21524
301	498	8808
129	164	24901
243	305	16847
420	324	13763
158	391	33034
103	137	14055
81	201	28752
458	170	3668
339	408	31408
239	85	11861
419	386	566
72	15	28903
147	231	260
203	373	15181
76	155	2578
124	44	10888
226	339	21930
334	160	20628
55	64	15673
251	426	7413
324	204	6237
50	174	2306
216	410	10242
429	125	26904
379	54	18926
75	46	28232
262	274	17277
351	263	1341
403	190	10392
464	219	12240
39	119	460
120	56	27079
197	374	11042
456	400	2467
146	462	6877
243	309	28128
359	276	32319
129	96	3098
361	97	15700
452	467	3778
122	485	19336
369	192	12811
374	393	29278
329	241	7926
492	78	8440
156	111	22550
339	139	13221
246	284	14066
204	257	21889
160	19	367
234	467	13777
115	439	19343
491	46	12765
146	105	4965
34	328	16437
454	43	19052
161	50	13719
198	416	25194
199	31	8158
264	298	14781
493	280	23025
251	260	13733
472	351	8351
218	203	3291
442	33	2526
436	168	12503
490	190	27620
165	46	19934
151	343	18505
238	418	13534
209	309	28605
439	461	19092
290	490	11796
469	125	10542
137	119	2641
493	49	21001
191	71	16395
49	390	22248
388	32	8510
332	58	19274
306	137	19430
103	13	8004
41	379	28463
270	128	6691
476	388	14881
368	269	22494
311	389	6023
492	97	9412
8	434	3491
414	246	3276
39	226	26824
431	371	30356
70	117	3489
179	243	25036
490	100	16917
458	355	18509
396	395	16969
310	238	28840
464	425	4006
383	446	28304
302	292	13382
329	407	19142
219	53	21918
272	93	28775
16	404	14097
96	217	30851
209	63	15190
71	411	22232
322	473	5960
95	75	11456
132	113	2776
47	369	23810
16	23	32690
33	39	31893
290	359	4786
38	29	11953
171	56	26992
241	95	19117
266	433	29057
21	354	20945
218	311	25900
404	495	20176
406	481	8272
486	79	21042
339	87	7491
84	158	17838
124	270	21126
127	140	30788
171	129	22837
74	130	21779
5	352	32858
344	170	31245
327	73	24152
53	113	7401
237	295	9421
54	55	1541
222	458	32074
55	51	30909
341	471	6974
324	52	3168
215	296	8358
256	279	1729
227	409	3603
306	474	12592
71	210	13897
66	241	24343
45	217	28610
490	429	15476
218	125	15896
40	257	5490
369	51	29431
268	132	31631
338	38	22582
97	371	30955
179	166	27811
314	272	30921
252	329	10585
53	243	9908
156	12	8261
268	440	20475
127	153	23255
469	115	23691
302	405	23950
243	130	13172
494	387	9971
307	339	11643
356	251	29889
137	291	24391
81	134	7365
402	459	30509
35	340	24885
260	446	27614
450	304	7743
243	367	17620
80	200	11187
275	376	25736
454	240	15783
71	14	316
119	11	30466
447	364	3609
9	421	31366
288	184	4569
341	85	10238
211	499	10072
167	222	1204
174	332	21261
481	405	6955
47	47	10780
14	230	4722
423	488	32392
119	232	24414
169	384	21509
373	138	21618
489	214	31901
294	268	27590
26	486	28457
320	183	11763
243	135	13064
422	385	17188
123	492	10430
17	164	13800
443	25	13287
40	417	27387
137	315	31581
354	8	4918
18	454	31309
349	12	18766
368	331	26444
403	408	26474
167	6	4260
76	52	16153
481	119	577
185	19	8233
261	51	21338
151	124	32509
78	270	9665
253	218	2801
67	86	6333
190	70	6158
71	254	14364
80	428	32423
282	131	30982
296	83	9796
370	351	24181
270	1	23139
378	197	7227
169	377	5147
391	150	4377
69	163	24128
258	305	6456
30	415	28544
365	100	24151
202	29	27363
232	81	25937
359	199	14311
465	133	22801
8	172	18730
294	402	27861
441	126	12581
250	343	32084
402	258	1636
221	110	12180
229	399	420
413	232	2972
138	243	31612
482	286	7593
18	11	18902
