100
65	82	0
14	79	280
18	0	1844
98	0	1514
70	100	357
48	73	3790
84	57	2932
79	63	2159
82	16	3579
84	78	3654
31	39	3350
34	72	3799
11	19	4559
12	64	1963
14	86	304
48	45	1234
82	12	1372
84	90	721
40	30	2746
50	39	4106
10	92	1441
85	62	1220
83	73	593
65	72	4494
36	35	410
83	11	1618
50	80	2477
45	58	2782
35	90	4840
26	88	3497
13	84	810
46	50	377
67	97	1647
10	59	1417
0	6	4183
80	100	3346
14	8	1150
10	23	2349
58	80	452
24	29	1555
59	21	2437
65	38	349
67	2	4956
90	12	2554
43	33	121
39	61	219
23	78	4841
63	71	4897
74	0	4267
31	99	4704
84	99	535
97	83	2893
2	9	1077
57	77	1206
72	14	4821
72	4	4410
61	64	2087
88	9	4510
49	28	2653
22	1	2634
65	90	4621
57	91	4021
41	5	4088
14	93	1854
72	37	3856
24	3	1602
40	85	2803
99	19	3926
12	12	2471
1	24	1206
53	13	1804
19	97	533
71	6	2192
49	56	40
28	87	300
84	17	1684
44	51	3035
26	67	2764
28	6	1537
1	31	3402
48	77	158
7	40	661
85	43	1603
74	64	4066
94	87	339
60	40	1542
97	20	4199
64	34	4907
31	43	4074
88	88	2164
2	8	374
12	83	1369
40	65	130
32	55	4180
12	24	104
20	25	498
1	42	4445
40	58	1174
99	54	2542
4	7	618
17	57	702
