50
96	38	0
70	29	1281
60	76	443
51	52	1706
22	93	166
83	19	2256
6	67	1408
49	62	719
13	40	357
20	49	2448
68	20	1216
95	54	1235
58	53	961
48	53	1794
19	89	556
12	76	2118
38	84	381
10	13	1449
100	77	1797
0	11	438
53	98	1962
16	57	1657
31	19	1759
70	79	1421
3	22	744
16	70	566
75	89	349
33	54	422
36	97	2051
18	15	255
61	11	2159
60	95	441
59	55	747
80	77	1323
85	85	170
2	87	129
9	98	877
56	2	1133
53	32	877
66	1	1443
88	93	414
16	65	1398
6	40	278
68	53	2096
60	84	2257
14	43	733
91	31	1892
31	93	1491
14	12	904
30	98	1369
9	41	893
