200
80	79	0
57	54	2673
61	30	7843
49	92	6843
72	12	7577
91	99	8244
69	38	8787
67	12	9717
10	67	7593
33	97	8494
46	60	5414
35	6	8324
5	26	4683
6	95	2985
4	5	1376
99	40	581
67	31	815
55	39	4883
71	97	332
65	51	563
6	96	2200
19	48	2536
69	41	4293
10	30	3755
84	31	7999
76	98	4821
53	99	6787
53	11	7861
44	69	1103
34	27	1821
18	81	3521
80	76	3612
94	15	581
1	38	7638
64	47	2663
45	78	2004
51	4	3162
8	31	4670
22	19	7401
21	65	4551
53	72	365
98	32	5076
50	11	7204
26	25	468
31	38	8106
74	49	6617
79	64	8912
96	41	2896
45	1	7963
12	26	7636
38	6	7087
36	58	2829
78	48	1414
41	23	757
26	7	8648
25	65	2856
98	72	9096
75	100	8813
56	61	2987
83	85	8126
82	11	7931
17	13	7456
55	77	6434
4	82	5428
96	88	5000
20	31	4542
35	78	3587
51	78	2670
48	70	4808
15	55	1847
19	14	2981
13	81	2013
91	45	2217
96	56	5751
31	94	2509
19	31	4994
3	95	2372
70	26	3754
53	20	3219
29	54	4809
14	100	9149
74	35	2722
34	45	7023
68	29	8968
12	42	7791
46	7	8378
78	31	7829
41	67	5662
93	29	6503
66	9	2523
78	29	4557
96	5	9156
90	23	5375
55	46	3542
22	71	9960
60	13	1911
56	91	6051
36	71	7597
58	68	5063
31	6	9443
13	61	818
63	16	989
24	24	4714
33	81	2751
55	92	4883
8	20	7852
38	68	3217
40	54	6898
31	58	2817
9	84	5816
53	87	1404
54	17	292
70	44	2125
86	28	6692
68	85	1430
48	7	7678
83	54	6368
12	69	2907
16	40	2287
77	84	442
23	31	507
58	3	7204
94	87	6208
43	26	1067
5	91	9805
87	6	771
74	3	2953
29	29	7956
93	69	6229
18	47	7513
68	13	1173
94	31	5948
46	75	6349
54	9	1878
54	2	554
25	40	2771
28	70	4383
69	25	8408
67	42	3235
62	72	2671
80	40	8396
56	30	7125
58	31	8744
74	14	7114
55	3	7374
43	21	1166
1	48	9989
10	83	1993
16	8	5099
66	29	4446
79	13	314
98	15	9731
95	60	2246
8	6	8198
23	67	8333
20	50	2159
15	53	6827
2	28	6248
14	63	7614
41	40	4535
75	14	5108
87	98	3844
50	61	527
2	69	1944
98	63	6650
39	78	4039
74	51	6638
81	79	7506
40	83	555
61	21	539
66	75	1544
8	16	6298
61	3	2827
24	22	1011
96	66	9947
46	80	1275
64	94	3233
91	76	3849
40	4	3841
42	99	9586
87	78	2711
83	56	4959
59	76	2245
24	7	3629
67	46	636
25	96	9734
39	55	1684
78	32	9156
59	94	2402
39	92	6988
95	90	6128
75	7	8631
22	69	1938
13	11	5852
37	7	3396
67	86	2961
69	22	6922
21	18	9949
100	23	1742
43	73	8256
73	87	5991
