50
61	34	0
74	43	1482
24	6	495
59	29	1612
3	74	372
89	91	2383
16	87	1050
66	16	147
58	28	308
73	12	2090
6	24	59
7	100	2471
97	24	2132
8	57	764
55	15	1354
66	4	36
10	97	199
70	63	514
71	69	379
2	92	471
86	54	2140
29	33	1986
74	27	1351
88	53	1040
49	51	1058
27	33	159
16	100	1202
7	96	2239
67	80	912
3	94	2166
63	7	2054
22	70	552
15	73	1576
88	26	816
50	41	282
93	79	2213
2	18	1699
65	58	1089
81	34	716
71	25	793
68	82	223
85	69	2367
9	43	533
48	51	1888
31	53	1443
50	51	964
66	45	908
65	7	220
5	95	268
57	75	1267
63	45	117
