100
15	77	0
55	2	2751
52	74	3465
99	88	3987
74	65	3574
82	92	610
26	31	2589
57	21	1923
46	51	2041
68	63	4573
57	30	2130
16	99	2100
13	82	4869
90	26	1646
71	17	2650
54	8	1576
25	65	3410
55	71	4989
68	83	3887
39	44	338
27	84	1561
54	97	3514
30	31	2087
10	42	695
51	27	3606
80	59	3657
95	61	255
28	29	4564
67	23	2096
14	16	1404
90	63	2776
95	84	3097
5	96	812
63	3	2923
32	30	1983
22	12	3028
25	28	555
70	10	3262
83	73	3736
72	30	3501
66	39	4233
86	75	3576
75	58	1805
56	67	2405
44	72	4372
96	88	3553
95	53	2857
1	73	1376
20	99	2333
15	11	4237
31	80	3803
71	46	2335
31	33	362
49	5	3237
81	92	3818
58	65	804
77	55	4128
6	74	2739
30	54	711
30	42	353
75	55	4128
85	21	4595
77	37	1195
45	81	246
77	83	1086
16	13	2499
40	30	3478
26	52	1470
50	13	2592
70	64	4940
12	55	3755
1	79	474
10	21	1735
24	26	2149
80	7	1582
98	38	2646
35	74	465
95	95	3774
19	95	155
16	67	1708
22	32	1712
34	26	3632
28	2	2598
42	91	3812
24	60	2059
83	68	2579
51	53	3599
45	60	148
32	62	732
93	1	1446
39	5	1492
23	93	3143
38	11	546
7	94	1853
92	33	3303
18	45	2136
42	9	1178
2	74	431
52	48	3015
89	77	149
38	46	2689
