500
26	253	0
291	228	9458
399	298	30747
59	70	13761
388	417	32276
26	433	27499
294	372	11572
181	291	30495
107	185	5523
224	478	1041
284	373	21142
201	340	32859
90	486	17674
174	286	30030
257	187	26973
319	57	15909
495	293	12954
92	297	17336
99	11	15231
352	239	6284
182	301	3546
83	109	20478
294	74	1037
102	52	2516
452	181	11344
403	173	10809
327	403	18365
19	15	9073
124	375	14247
42	53	26253
408	169	8728
199	35	14473
401	474	2596
116	246	21141
3	83	1575
173	18	9756
67	144	6501
72	73	2815
182	361	16825
26	26	26573
486	123	6715
203	118	22240
275	245	13568
314	14	28609
418	279	14464
484	245	23295
346	99	5890
307	115	28778
141	223	3572
210	164	27657
471	51	15584
33	497	6402
400	499	18468
451	73	11540
338	212	11287
140	276	26636
147	322	27886
322	347	9720
155	446	312
74	499	5582
117	385	720
61	305	6226
367	214	25032
58	180	15810
195	233	18487
422	29	15697
195	469	2227
397	406	20467
115	189	20466
384	246	2556
474	122	13240
87	5	23452
452	351	19880
159	283	27069
321	67	25581
240	269	21786
445	149	13299
34	68	23143
96	266	20326
318	252	23828
119	461	7777
5	208	21171
192	405	29247
183	116	6935
225	300	4685
234	123	3988
128	102	1415
459	55	22954
496	52	1421
320	240	765
456	184	29959
207	266	18356
204	288	19642
373	257	5356
485	24	30467
408	495	13920
45	130	26095
414	463	29559
311	445	26800
262	139	4936
322	183	7675
72	122	4249
165	177	8243
304	411	4224
451	30	6355
110	423	10274
71	389	15601
324	71	13576
274	289	20606
247	487	19147
314	271	15318
101	214	12799
186	229	30061
306	441	24175
226	187	21197
459	125	25307
74	457	17893
168	53	5833
281	389	23694
122	197	6585
69	158	20879
39	426	15755
5	291	18670
390	406	24247
113	401	18622
28	264	23984
191	306	28350
125	353	3615
332	13	12718
44	185	11012
439	249	9354
52	369	5701
228	5	12939
498	118	12547
498	296	32938
366	179	18394
179	72	21846
321	237	8355
424	14	13968
160	134	21340
258	141	23874
294	483	24977
53	445	21229
159	498	9248
352	1	7434
192	126	5068
283	261	26137
270	302	29858
110	477	27796
239	407	16980
166	469	20091
442	263	29012
189	175	10989
371	232	30743
325	196	16147
341	260	16576
322	291	24330
323	432	24850
166	19	12401
336	375	15952
192	481	27348
18	85	16665
416	371	20028
297	499	17310
123	286	29173
271	403	22844
465	498	6743
210	495	18223
84	136	21467
309	177	1414
31	493	21476
93	426	15391
498	399	23536
99	287	14682
122	374	25571
241	352	26528
376	2	3868
493	275	8658
325	241	18471
271	175	7718
249	114	17602
180	479	30341
402	487	20345
482	61	9377
427	390	22896
457	232	30224
192	75	9456
30	419	6870
57	277	10525
306	118	26729
341	371	29197
415	435	15679
7	382	18606
290	299	12748
327	50	3123
282	184	17815
47	406	30391
252	398	25229
310	56	2663
24	291	22414
360	136	22573
341	443	11883
290	128	13162
218	162	15581
348	4	32742
335	382	21709
74	388	4196
350	272	14486
266	203	15304
286	151	21803
65	492	10467
371	22	28239
156	373	16530
478	313	31863
355	339	9306
56	153	32344
103	339	5972
189	251	8017
130	354	24808
177	223	24046
298	424	31262
275	429	9900
397	319	16227
491	153	1987
412	315	30477
63	216	7625
11	276	6075
36	326	3673
291	493	3297
51	270	1485
26	489	17036
249	254	18753
455	231	6007
433	484	5640
350	471	899
380	308	26656
410	148	13374
424	498	5322
216	72	20125
236	7	21710
281	330	2224
402	268	9369
465	127	19973
227	372	13916
246	9	2021
368	203	32450
145	170	26790
228	346	20977
290	308	6549
209	364	867
413	211	28099
252	264	15871
270	52	21079
278	220	12539
264	72	30686
437	403	7779
290	129	4342
292	472	20012
55	287	16799
344	79	21833
394	428	13261
29	439	25543
357	67	2138
71	317	27365
64	333	15284
353	1	23184
112	324	1490
172	79	4742
37	275	5318
40	117	16226
103	259	26277
399	52	32687
431	356	19855
420	386	9900
236	12	3432
245	4	4066
184	26	29580
336	193	3907
139	376	3164
310	200	28899
308	334	748
407	398	21117
66	73	21933
474	382	13186
451	226	27363
112	99	205
122	88	20381
380	305	1521
275	422	10820
180	456	10598
294	73	27596
237	346	4104
146	342	8040
295	73	32072
294	312	29348
430	166	5449
134	103	26433
116	445	16117
224	238	5252
441	442	22705
331	76	30512
104	470	887
41	30	30911
91	155	32229
473	3	21939
168	20	5842
340	260	21815
83	445	21516
385	180	4966
116	76	8633
456	102	21109
367	26	13121
230	201	27767
427	426	24661
363	115	15666
313	168	30816
70	265	11503
326	422	29851
404	74	20439
197	233	18133
252	43	18579
183	305	16093
316	374	2663
498	280	32474
87	113	14961
211	91	14323
83	493	28537
14	234	7522
362	452	11232
490	14	11437
87	15	6476
281	112	5594
144	494	23723
291	39	28374
85	221	29754
313	313	7569
417	247	24709
226	432	22067
490	236	9681
149	473	9117
15	476	10374
195	397	3953
463	244	20349
212	383	29517
375	447	25785
