100
71	80	0
92	58	1604
48	95	3570
23	29	812
5	36	3548
83	25	4764
83	5	1545
53	24	1991
56	17	3032
33	27	698
45	60	635
38	100	652
78	45	3940
10	49	1119
4	69	3174
92	93	1929
49	45	779
93	6	3850
53	33	3725
67	79	1016
37	21	1887
25	91	124
63	82	402
38	28	4136
37	62	4476
19	38	816
99	29	2480
48	74	1404
72	40	3107
41	95	305
98	34	3149
13	92	2043
47	38	2100
43	6	2452
10	78	2611
89	93	3160
76	79	458
64	18	1326
1	57	4425
10	28	357
63	75	2541
97	86	505
19	80	4206
76	7	495
52	82	1283
8	98	3973
26	88	371
11	25	128
36	71	1980
29	14	4426
82	74	4953
85	11	2106
29	16	2387
7	12	522
5	30	4637
93	78	4418
99	83	1126
13	50	968
86	95	1763
99	90	3268
70	41	1362
26	41	3408
63	19	2339
44	48	468
78	85	3102
60	37	2972
68	42	161
15	77	4227
92	67	81
75	31	3273
25	81	724
76	32	2383
3	39	4433
32	66	2778
21	35	2795
61	18	4734
69	17	3324
23	59	3984
31	97	3002
34	18	2401
24	48	2078
56	37	2844
11	82	3727
6	36	2739
53	93	1175
7	89	115
49	66	4241
14	51	3567
22	25	2809
32	22	2122
86	38	4561
72	88	799
81	35	501
46	40	889
88	66	4438
70	95	4655
19	54	4060
53	28	849
93	71	3259
48	36	1543
90	85	3653
