200
25	46	0
19	99	1029
5	47	4175
79	55	1962
30	84	5204
63	32	2748
84	67	2777
5	68	5668
74	45	6854
82	22	4739
8	7	3429
60	46	7333
30	64	6228
9	49	2692
94	54	7131
71	18	3458
69	43	616
95	10	5155
17	83	3328
33	82	9548
74	9	5291
17	74	5012
56	13	1340
99	10	5222
17	91	3187
67	39	7609
2	98	3170
47	69	2850
94	7	6271
83	19	1749
23	11	3979
0	56	2658
24	58	8933
61	24	6344
2	55	8906
9	42	4389
18	45	942
13	70	1173
27	78	2775
1	32	6426
99	89	7111
4	87	1998
47	2	3792
92	34	9807
91	69	9806
34	50	3496
93	69	724
52	42	1900
72	71	3111
0	16	3954
59	92	1227
50	35	7810
83	48	1680
7	79	3763
49	27	4958
40	79	6485
7	94	1020
46	30	4186
76	49	1811
30	56	262
3	34	6072
38	39	8017
39	45	6959
0	88	9571
11	16	7146
37	40	1327
53	25	1422
87	90	9305
10	27	8634
94	36	2990
39	30	5842
31	26	3424
48	19	4382
87	11	8478
86	70	4278
90	77	7450
26	38	6697
11	61	5862
64	62	4350
6	29	7484
52	79	6152
35	27	2493
14	87	5709
42	64	1189
51	46	6493
12	54	2344
84	59	4814
83	72	8652
41	25	2835
62	50	2167
40	1	1768
89	69	3629
72	69	121
12	67	5880
34	41	4093
22	31	3266
25	1	5694
100	86	8112
38	16	980
31	42	897
77	20	3252
38	25	6473
32	90	6573
94	48	2692
23	30	2551
46	46	9980
67	82	935
36	31	1416
68	71	5174
38	89	1686
83	12	2556
94	89	4739
73	74	399
77	7	1755
86	53	9706
55	38	5617
72	18	1731
92	19	9852
98	1	9883
54	12	1450
46	2	8658
56	76	8460
62	54	8780
30	89	1688
57	39	3214
28	36	4760
7	3	296
55	24	7513
56	46	657
53	54	3386
86	40	6500
10	92	1295
39	61	35
32	84	6665
65	74	9556
41	49	7615
76	66	2207
49	95	6224
84	62	937
61	0	419
99	21	378
61	94	4120
71	48	2189
30	86	424
49	15	211
54	71	5878
30	25	823
81	75	8895
93	26	9442
57	46	3243
78	95	8954
26	74	1626
98	97	6899
20	35	7784
59	54	5530
10	47	6775
68	19	9891
57	30	5926
5	84	7477
35	53	991
43	33	837
49	82	4970
77	56	8856
44	83	3764
68	40	5351
8	9	697
50	50	6863
71	28	9580
10	23	1883
9	9	8470
78	82	3616
48	42	8559
53	87	9757
78	85	6446
4	50	1955
76	30	1171
45	7	135
46	85	4444
51	88	6466
65	43	3186
10	84	9369
67	56	7164
60	31	1508
27	81	5409
26	27	822
94	6	5894
98	0	1161
35	24	224
61	35	2034
23	82	8757
28	89	8154
50	54	3755
76	94	3494
93	60	2512
41	76	7199
1	8	5272
83	93	1361
53	47	2854
49	33	2147
35	33	4248
75	45	2079
