100
4	10	0
60	39	184
82	67	4596
51	2	1378
21	43	1763
10	62	1316
40	80	2958
78	45	2300
49	4	2621
46	28	2345
28	21	577
23	43	888
52	34	3704
60	16	510
46	5	977
12	2	2577
46	73	3942
60	23	3878
44	49	3097
75	87	4879
91	97	3111
57	93	4440
46	19	4521
15	99	1927
39	65	2398
24	55	4583
30	78	3014
44	78	3321
47	84	95
7	78	4657
70	62	3658
80	6	405
53	80	3680
4	33	4103
47	52	3795
8	31	4444
15	85	2377
11	70	2318
13	75	2651
1	97	3577
10	35	1999
17	10	3967
28	99	3822
4	94	2645
95	84	2412
79	42	1197
51	61	4768
83	11	4353
36	24	3679
44	42	66
94	90	1124
34	10	1636
96	26	1762
44	0	680
49	50	4280
56	10	2417
81	83	2206
46	56	4976
61	0	3053
83	80	2261
56	77	1147
70	53	2208
78	57	3993
86	49	2308
22	50	1536
70	4	433
56	78	228
28	25	201
51	89	4729
71	66	1424
26	50	1667
89	32	1364
86	29	2285
71	33	2018
29	100	3131
51	51	2703
7	60	4224
15	33	1779
8	7	2201
43	81	2164
54	54	4143
15	46	4238
66	37	364
53	8	1373
14	98	1276
45	31	2238
83	83	3634
0	90	3989
77	48	1120
96	62	4062
1	19	1909
67	53	368
39	84	3136
87	85	297
63	70	194
100	96	2772
88	88	3249
49	79	4243
26	91	116
67	16	656
36	30	4456
