500
20	221	0
488	496	24869
43	441	32417
132	159	20275
256	240	6606
288	428	30561
50	114	5051
211	54	9844
379	331	23093
478	431	19772
430	470	13163
160	154	23788
262	83	16053
177	497	18126
175	141	30919
248	150	22656
324	256	4760
52	277	25376
350	355	7142
14	238	13487
34	274	5103
339	38	24128
249	466	17281
193	348	13587
223	285	3031
171	164	1618
368	38	18721
445	433	8470
214	275	26500
221	233	29299
185	496	1989
411	323	23237
259	254	22491
155	150	16591
258	339	21214
72	141	5624
294	500	32366
404	348	7023
133	416	19250
420	286	25790
498	361	6999
240	40	14127
64	265	7442
450	464	848
177	131	23652
171	50	32365
47	9	27778
453	302	13856
447	475	14372
146	191	7435
164	324	26614
132	9	3068
240	429	23917
69	217	6635
244	463	23371
22	103	19366
117	451	19969
136	330	17830
331	340	11446
230	207	31007
396	46	4493
469	253	5277
468	187	8269
480	397	10808
88	443	1774
78	365	14385
295	260	20656
477	121	7280
155	339	30084
128	398	6154
453	121	13977
82	180	17873
69	212	11899
13	197	23938
308	470	10303
292	263	20176
191	182	31447
255	41	21174
483	51	13639
49	55	7387
461	446	9808
208	31	15458
204	109	16825
341	401	1951
399	275	22124
73	33	27694
457	419	17818
133	36	15483
421	66	5755
229	192	15659
462	376	3421
99	374	28774
463	463	9797
377	0	8560
453	139	27976
173	366	28803
422	41	2110
495	435	3603
272	350	17275
412	409	7578
412	45	26580
102	155	24063
284	405	9720
165	329	30701
319	201	14495
345	259	631
91	295	12297
63	423	16726
188	84	15463
383	109	31618
68	5	18116
317	60	19436
407	48	19101
100	216	6270
210	478	15839
330	348	1915
208	224	32265
116	186	29616
287	138	15423
119	361	29416
487	71	15944
124	230	32246
317	479	21444
52	433	26498
424	0	8746
25	236	17144
349	218	4001
399	9	28345
427	54	16680
389	403	10776
57	4	2630
189	62	7305
384	152	27619
219	442	16765
151	195	16429
389	73	10355
226	395	18936
34	331	1468
94	197	11271
387	67	7801
302	436	30669
258	141	5209
141	362	28374
289	223	32855
74	412	1472
430	416	12732
178	453	1248
37	36	12261
113	436	2510
216	127	14233
384	169	20863
325	45	24839
417	158	4944
244	177	16243
202	232	32383
341	129	920
37	380	13639
241	473	3044
120	37	31871
313	354	25400
17	238	3041
496	64	7627
268	367	6434
372	392	24952
145	448	20539
119	336	30579
327	168	32943
225	2	2145
17	112	27429
127	272	29219
249	383	9321
140	65	27347
417	87	14057
335	274	7993
288	359	19441
248	195	32458
3	416	11832
60	49	9289
350	304	21750
150	398	27185
309	324	24686
139	55	8194
147	315	26328
345	305	31192
64	271	22331
261	13	23171
172	467	8604
466	461	11704
312	76	18171
105	474	27204
477	460	32347
324	179	5467
357	96	15377
301	462	6767
274	336	30343
275	458	29788
14	467	5880
194	161	7504
339	251	13103
392	458	20620
170	418	6617
424	186	29640
235	314	13209
450	41	29934
167	135	14161
318	397	32669
346	487	20552
225	381	3867
483	191	3391
100	284	14435
219	52	32379
108	120	24920
244	47	7415
402	422	31681
225	129	13903
26	105	13821
30	101	17037
98	470	19610
32	269	24777
179	174	4307
7	313	27753
446	253	14060
382	103	11931
88	14	19997
363	383	4226
41	389	30595
192	56	15850
461	70	9415
63	497	30065
86	493	12806
459	120	31382
360	31	14823
413	133	17667
471	431	22715
484	195	3054
191	367	18457
434	429	28390
161	146	32064
401	485	16979
4	433	31833
55	117	23646
411	41	22459
28	467	26498
100	136	1599
113	17	3884
272	426	31233
19	411	18997
461	161	5391
168	91	32222
429	30	14639
339	469	31230
480	267	8848
130	64	29941
342	71	10867
47	328	32569
14	135	23367
199	105	16581
200	392	12621
390	422	8083
244	286	738
114	73	21620
187	157	6139
212	203	19121
348	62	1018
223	321	20304
66	113	5070
175	485	28438
490	164	15207
354	67	32908
69	411	17984
292	342	15446
115	255	5694
9	324	20586
102	487	3012
270	70	2383
64	130	3274
364	396	15254
264	18	12765
176	213	694
495	440	5269
81	433	9964
176	423	25517
398	151	14263
120	486	5054
442	52	24704
124	441	25604
434	251	14275
257	71	4079
280	17	31157
13	262	25727
488	79	23926
186	417	26419
238	482	21281
137	228	6019
374	175	28784
326	142	28984
327	302	4893
257	89	16599
241	392	14177
223	304	25119
310	399	18581
494	327	27425
104	297	11737
342	0	12866
385	191	3609
34	43	1915
190	131	28765
188	37	28098
191	94	22419
145	399	7163
97	338	5036
222	157	14509
121	70	20404
11	132	14237
265	149	32071
101	328	24446
450	252	25040
369	126	26388
255	236	27868
226	101	16269
272	122	22673
466	45	22436
352	424	20136
102	22	27299
255	260	16615
329	31	23825
467	464	2026
15	112	18372
203	143	23189
343	464	6547
360	375	20749
15	410	6720
435	22	21975
141	284	23761
174	340	23229
217	72	9419
472	349	11464
317	376	8341
279	171	16175
412	42	25806
42	273	20487
433	18	6006
432	336	1531
489	278	3521
391	194	32611
359	388	17550
245	44	16899
174	41	17366
414	386	25244
407	139	6352
472	396	3808
77	253	17457
90	177	28815
295	34	27862
102	101	24199
55	411	27564
238	192	9388
405	142	30211
267	247	343
383	63	21712
79	160	26264
370	96	32088
465	141	15322
243	353	629
114	286	26742
466	419	30963
90	209	22517
21	124	19242
311	177	14600
312	407	20071
281	460	10870
422	80	28988
112	343	17769
394	76	25395
79	10	12878
388	18	7428
243	247	11722
391	172	14721
394	170	4046
339	121	16623
341	429	32562
318	242	17267
297	97	23354
218	305	32074
398	186	19230
484	274	12896
105	7	3636
358	143	3347
8	315	14140
255	385	22030
298	450	9615
150	335	25370
432	422	27919
137	90	28691
236	148	2800
32	257	31839
480	289	31619
170	119	30368
189	394	4668
288	59	1660
192	306	13631
129	303	11663
190	19	31412
159	334	22265
348	466	2788
44	23	9528
188	411	19278
266	344	30713
279	422	19261
30	215	27672
19	110	849
347	315	7064
492	104	2263
430	449	5875
191	452	26886
306	286	19188
112	404	24456
269	57	21729
480	287	28741
75	27	13095
135	416	26505
21	336	21733
335	250	3145
286	19	18634
490	246	4787
192	303	6945
102	104	26703
259	492	12907
417	379	13643
209	22	31329
57	135	17909
299	30	14398
155	114	5762
128	485	311
248	118	3630
310	239	8327
447	53	9871
150	59	26702
158	342	21353
216	472	13410
353	161	14445
450	0	23271
173	197	20844
199	121	23752
374	385	695
322	21	9110
367	325	8386
248	474	4865
396	335	8216
135	428	10458
94	335	10553
20	125	2401
442	29	22148
96	320	12002
401	74	9330
12	456	23039
230	198	29668
332	342	18969
246	468	4300
50	181	2853
59	156	29855
287	17	1777
31	420	2086
87	441	18510
490	232	18113
420	120	11467
448	278	22182
314	480	6301
355	264	21528
228	135	6421
139	353	8975
84	366	26975
66	156	19120
72	258	7445
164	13	16234
147	286	21118
246	495	9822
324	472	24933
286	332	15942
202	397	16050
167	235	27835
318	182	9543
66	299	30630
255	244	32438
499	442	22685
120	412	780
272	99	11885
295	237	29427
380	97	9063
106	64	27445
98	446	21113
280	195	14906
289	468	20419
358	239	1177
198	489	16039
433	446	9275
237	40	8162
366	128	14485
34	269	22125
359	492	20276
267	12	1053
